Agency,Time,dist_volume,delta,pct_change
Oconee County Senior Center,2023-02,219.0,-126.0,-0.3652173913043478
Oconee County Senior Center,2023-03,269.0,50.0,0.228310502283105
Oconee County Senior Center,2023-04,233.0,-36.0,-0.13382899628252787
Oconee County Senior Center,2023-05,0.0,-233.0,-1.0
Oconee County Senior Center,2023-06,0.0,0.0,0.0
Oconee County Senior Center,2023-07,0.0,0.0,0.0
Oconee County Senior Center,2023-08,0.0,0.0,0.0
Oconee County Senior Center,2023-09,0.0,0.0,0.0
Oconee County Senior Center,2023-10,571.0,571.0,inf
Oconee County Senior Center,2023-11,0.0,-571.0,-1.0
Oconee County Senior Center,2023-12,0.0,0.0,0.0
Oconee County Senior Center,2024-01,386.0,386.0,inf
Oconee County Senior Center,2024-02,81.0,-305.0,-0.7901554404145078
Oconee County Senior Center,2024-03,0.0,-81.0,-1.0
Oconee County Senior Center,2024-04,0.0,0.0,0.0
Oconee County Senior Center,2024-05,0.0,0.0,0.0
Oconee County Senior Center,2024-06,0.0,0.0,0.0
Oconee County Senior Center,2024-07,0.0,0.0,0.0
Oconee County Senior Center,2024-08,59.0,59.0,inf
Oconee County Senior Center,2024-09,156.0,97.0,1.6440677966101696
Oconee County Senior Center,2024-10,164.0,8.0,0.05128205128205128
Oconee County Senior Center,2024-11,0.0,-164.0,-1.0
Oconee County Senior Center,2024-12,116.0,116.0,inf
Oconee County Senior Center,2025-01,98.0,-18.0,-0.15517241379310345
Oconee County Senior Center,2025-02,135.0,37.0,0.37755102040816324
Oconee County Senior Center,2025-03,118.0,-17.0,-0.1259259259259259
Oconee County Senior Center,2025-04,131.0,13.0,0.11016949152542373
Oconee County Senior Center,2025-05,57.0,-74.0,-0.5648854961832062
Oconee County Senior Center,2025-06,64.0,7.0,0.12280701754385964
Pinewood South Pop-Up Pantry,2022-07,0.0,0.0,
Pinewood South Pop-Up Pantry,2022-08,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2022-09,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2022-10,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2022-11,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2022-12,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2023-01,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2023-02,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2023-03,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2023-04,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2023-05,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2023-06,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2023-07,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2023-08,320.0,320.0,inf
Pinewood South Pop-Up Pantry,2023-09,0.0,-320.0,-1.0
Pinewood South Pop-Up Pantry,2023-10,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2023-11,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2023-12,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2024-01,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2024-02,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2024-03,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2024-04,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2024-05,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2024-06,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2024-07,3233.0,3233.0,inf
Pinewood South Pop-Up Pantry,2024-08,0.0,-3233.0,-1.0
Pinewood South Pop-Up Pantry,2024-09,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2024-10,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2024-11,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2024-12,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2025-01,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2025-02,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2025-03,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2025-04,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2025-05,0.0,0.0,0.0
Pinewood South Pop-Up Pantry,2025-06,0.0,0.0,0.0
