Agency,Time,dist_volume,delta,pct_change
Glade Creek Baptist Church,2025-05,1028.0,-2648.0,-0.72
Glade Creek Baptist Church,2025-06,0.0,-1028.0,-1.0
Gold Community Dev. Ministry,2022-07,78.0,0.0,0.0
Gold Community Dev. Ministry,2022-08,0.0,-78.0,-1.0
Gold Community Dev. Ministry,2022-09 to 2023-06,0.0,0.0,0.0
Gold Community Dev. Ministry,2023-07,119.0,119.0,inf
Gold Community Dev. Ministry,2023-08,0.0,-119.0,-1.0
Gold Community Dev. Ministry,2023-09 to 2024-07,0.0,0.0,0.0
Gold Community Dev. Ministry,2024-08,410.0,410.0,inf
Gold Community Dev. Ministry,2024-09,247.0,-163.0,-0.398
Gold Community Dev. Ministry,2024-10,177.0,-70.0,-0.283
Gold Community Dev. Ministry,2024-11,21.0,-156.0,-0.881
Gold Community Dev. Ministry,2024-12,0.0,-21.0,-1.0
Gold Community Dev. Ministry,2025-01,621.0,621.0,inf
Gold Community Dev. Ministry,2025-02,256.0,-365.0,-0.588
Gold Community Dev. Ministry,2025-03,264.0,8.0,0.031
Gold Community Dev. Ministry,2025-04,287.0,23.0,0.087
Gold Community Dev. Ministry,2025-05,197.0,-90.0,-0.314
Gold Community Dev. Ministry,2025-06,204.0,7.0,0.036
Goodwill NEGA Habersham,2022-07 to 2022-12,0.0,0.0,0.0
Goodwill NEGA Habersham,2023-01,7070.0,7070.0,inf
Goodwill NEGA Habersham,2023-02,0.0,-7070.0,-1.0
Goodwill NEGA Habersham,2023-03 to 2023-10,0.0,0.0,0.0
Goodwill NEGA Habersham,2023-11,5998.0,5998.0,inf
Goodwill NEGA Habersham,2023-12,0.0,-5998.0,-1.0
Goodwill NEGA Habersham,2024-01 to 2025-05,0.0,0.0,0.0
Goodwill NEGA Habersham,2025-06,9769.6,9769.6,inf
Habersham County MedLink Georgia,2022-07 to 2022-09,0.0,0.0,0.0
Habersham County MedLink Georgia,2022-10,6092.0,6092.0,inf
Habersham County MedLink Georgia,2022-11,0.0,-6092.0,-1.0
Habersham County MedLink Georgia,2022-12 to 2024-09,0.0,0.0,0.0
Habersham County MedLink Georgia,2024-10,11950.0,11950.0,inf
Habersham County MedLink Georgia,2024-11,0.0,-11950.0,-1.0
Habersham County MedLink Georgia,2024-12 to 2025-06,0.0,0.0,0.0
Habersham County Senior Center,2022-07 to 2022-08,0.0,0.0,0.0
Habersham County Senior Center,2022-09,1042.0,1042.0,inf
Habersham County Senior Center,2022-10,382.0,-660.0,-0.633
