Agency,Time,dist_volume,delta,pct_change
Athens Emergency Food Bank,2024-08,945.0,-595.0,-0.386
Athens Emergency Food Bank,2024-09,391.0,-554.0,-0.586
Athens Emergency Food Bank,2024-10,333.0,-58.0,-0.148
Athens Emergency Food Bank,2024-11,1483.0,1150.0,3.453
Athens Emergency Food Bank,2024-12,200.0,-1283.0,-0.865
Athens Emergency Food Bank,2025-01,588.0,388.0,1.94
Athens Emergency Food Bank,2025-02,763.0,175.0,0.298
Athens Emergency Food Bank,2025-03,921.0,158.0,0.207
Athens Emergency Food Bank,2025-04,744.0,-177.0,-0.192
Athens Emergency Food Bank,2025-05,1043.0,299.0,0.402
Athens Emergency Food Bank,2025-06,1028.0,-15.0,-0.014
"Athens Parent Wellbeing, Inc.",2022-07 to 2025-05,0.0,0.0,0.0
"Athens Parent Wellbeing, Inc.",2025-06,7.0,7.0,inf
"Athens Pride, INC",2022-07 to 2023-12,0.0,0.0,0.0
"Athens Pride, INC",2024-01,11921.0,11921.0,inf
"Athens Pride, INC",2024-02,13394.0,1473.0,0.124
"Athens Pride, INC",2024-03,11711.0,-1683.0,-0.126
"Athens Pride, INC",2024-04,13992.0,2281.0,0.195
"Athens Pride, INC",2024-05,11014.0,-2978.0,-0.213
"Athens Pride, INC",2024-06,16096.0,5082.0,0.461
"Athens Pride, INC",2024-07,11691.0,-4405.0,-0.274
"Athens Pride, INC",2024-08,11688.0,-3.0,-0.0
"Athens Pride, INC",2024-09,12182.0,494.0,0.042
"Athens Pride, INC",2024-10,12267.0,85.0,0.007
"Athens Pride, INC",2024-11,14749.0,2482.0,0.202
"Athens Pride, INC",2024-12,0.0,-14749.0,-1.0
"Athens Pride, INC",2025-01 to 2025-06,0.0,0.0,0.0
Beech Haven Baptist Church,2022-07 to 2023-04,0.0,0.0,0.0
Beech Haven Baptist Church,2023-05,99.0,99.0,inf
Beech Haven Baptist Church,2023-06,669.0,570.0,5.758
Beech Haven Baptist Church,2023-07,2302.0,1633.0,2.441
Beech Haven Baptist Church,2023-08,186.0,-2116.0,-0.919
Beech Haven Baptist Church,2023-09,90.0,-96.0,-0.516
Beech Haven Baptist Church,2023-10,566.0,476.0,5.289
Beech Haven Baptist Church,2023-11,115.0,-451.0,-0.797
Beech Haven Baptist Church,2023-12,446.0,331.0,2.878
Beech Haven Baptist Church,2024-01,0.0,-446.0,-1.0
Beech Haven Baptist Church,2024-02,76.0,76.0,inf
Beech Haven Baptist Church,2024-03,0.0,-76.0,-1.0
Beech Haven Baptist Church,2024-04,185.0,185.0,inf
Beech Haven Baptist Church,2024-05,324.0,139.0,0.751
Beech Haven Baptist Church,2024-06,872.36,548.36,1.692
Beech Haven Baptist Church,2024-07,1006.0,133.64,0.153
Beech Haven Baptist Church,2024-08,462.0,-544.0,-0.541
Beech Haven Baptist Church,2024-09,286.0,-176.0,-0.381
Beech Haven Baptist Church,2024-10,187.0,-99.0,-0.346
Beech Haven Baptist Church,2024-11,1044.0,857.0,4.583
Beech Haven Baptist Church,2024-12,15.0,-1029.0,-0.986
