Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City,Product Name,Category
643,175855,6736,G-131,"Grace Fellowship Church, INC",478483,,FP/USDA,MOBILE PANTRY-Agency,LOCAL - LL,C-28-90456,1000,0,0,0.0,1000,OCONEE,0.0,2/22/2024 15:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,APPLES,Fruits
163,173662,696,O-102,Oconee County Senior Center,477291,,ON PREMISES (OP),SENIOR-Agency,LOCAL - LL,W-25-10000,54,0,0,9.72,54,OCONEE,0.18,1/26/2024 13:38,1/26/2024 9:19,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30622.0,Bogart,"ASSORTED SNACK ITEMS, LL",Food Misc.
768,180928,8714,L-110,Living Word Baptist Church,483534,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10303,20,0,0,0.0,480,OCONEE,0.0,5/21/2024 14:00,5/22/2024 7:07,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GREEN SPLIT PEAS,Proteins
1019,176416,8587,F2KOconee County,F2K Oconee County,479040,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,N-03-10269,5,0,0,0.0,140,OCONEE,0.0,3/5/2024 15:30,3/20/2024 11:43,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,PEPSI ZERO SUGAR,Beverages
643,182518,7083,G-131,"Grace Fellowship Church, INC",485121,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10029,62,0,0,0.0,744,OCONEE,0.0,6/27/2024 15:00,6/27/2024 16:34,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"USDA MILD CHEDDAR CHEESE, BLOCK CCC",Dairy
643,179440,3139,G-131,"Grace Fellowship Church, INC",482053,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10290,25,0,0,0.0,625,OCONEE,0.0,4/25/2024 15:00,4/25/2024 13:44,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA WHOLE ALMONDS DRY ROASTED,Proteins
768,178864,7083,L-110,Living Word Baptist Church,481478,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10029,143,0,0,0.0,1716,OCONEE,0.0,4/16/2024 14:00,4/17/2024 11:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"USDA MILD CHEDDAR CHEESE, BLOCK CCC",Dairy
768,175500,8903,L-110,Living Word Baptist Church,478129,,FP/USDA,MOBILE PANTRY-Agency,YELLOW RECEIPT - SHN,N-16-10181,16,0,0,0.0,80,OCONEE,0.0,2/20/2024 14:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,STOVE TOP STUFFING - TURKEY/CHICKEN/CORNBREAD,Prepared Meals
768,177449,8720,L-110,Living Word Baptist Church,480069,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10305,25,0,0,0.0,350,OCONEE,0.0,3/19/2024 14:00,3/19/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA MIXED VegetablesCCC,Vegetables
1019,172554,8682,F2KOconee County,F2K Oconee County,476185,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,N-03-11727,3,0,0,0.0,84,OCONEE,0.0,1/9/2024 16:00,1/11/2024 8:47,Price Code 1,TRUCK 2 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,LIPTON DIET GREEN TEA CITRUS,Beverages
1019,176416,8873,F2KOconee County,F2K Oconee County,479040,,FOOD PANTRY,AT-RISK YOUTH-Agency,YELLOW RECEIPT - SHN,F-10-10001,5,0,0,0.0,15,OCONEE,0.0,3/5/2024 15:30,3/20/2024 11:43,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,OUTSHINE STRAWBERRY BANANA SMOOTHIE CUBES,Beverages
163,176095,690,O-102,Oconee County Senior Center,478722,,ON PREMISES (OP),SENIOR-Agency,BLUE RECEIPT-SHL,W-03-10013,79,0,0,0.0,79,OCONEE,0.0,2/23/2024 13:38,2/23/2024 11:23,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30622.0,Bogart,"ASSORTED BEVERAGES, SHL",Beverages
768,178864,8497,L-110,Living Word Baptist Church,481478,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10048,50,0,0,0.0,1600,OCONEE,0.0,4/16/2024 14:00,4/17/2024 11:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA MANDARIN ORANGES,Fruits
643,175855,875,G-131,"Grace Fellowship Church, INC",478483,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,W-04-10000,266,0,0,0.0,266,OCONEE,0.0,2/22/2024 15:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"BREAD & BAKERY, ASSORTED SHL",Grains
643,181193,8783,G-131,"Grace Fellowship Church, INC",483798,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10308,25,0,0,0.0,575,OCONEE,0.0,5/23/2024 14:24,5/28/2024 7:55,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA RAISINS,Fruits
643,181193,9073,G-131,"Grace Fellowship Church, INC",483798,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10051,120,0,0,0.0,1440,OCONEE,0.0,5/23/2024 14:24,5/28/2024 7:55,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA SHREDDED MOZZARELLA CHEESE CCC,Dairy
1019,173541,8942,F2KOconee County,F2K Oconee County,477170,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,C-28-90533,4,0,0,0.0,168,OCONEE,0.0,2/6/2024 15:30,2/22/2024 11:14,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,"ORANGES, SHL",Fruits
1019,173541,8941,F2KOconee County,F2K Oconee County,477170,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,C-28-90532,2,0,0,0.0,124,OCONEE,0.0,2/6/2024 15:30,2/22/2024 11:14,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,"CELERY, 24-36 CT",Vegetables
1019,173541,8929,F2KOconee County,F2K Oconee County,477170,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,N-03-11804,4,0,0,0.0,72,OCONEE,0.0,2/6/2024 15:30,2/22/2024 11:14,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,GATORADE GRAPE LOWER SUGAR,Beverages
643,179440,8714,G-131,"Grace Fellowship Church, INC",482053,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10303,25,0,0,0.0,600,OCONEE,0.0,4/25/2024 15:00,4/25/2024 13:44,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GREEN SPLIT PEAS,Proteins
768,175500,8914,L-110,Living Word Baptist Church,478129,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10310,8,0,0,0.0,216,OCONEE,0.0,2/20/2024 14:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA DICED POTATOES,Potatoes 
643,179440,8997,G-131,"Grace Fellowship Church, INC",482053,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10312,25,0,0,0.0,300,OCONEE,0.0,4/25/2024 15:00,4/25/2024 13:44,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA CHILI W/ BEANS CCC,Prepared Meals
643,175855,8914,G-131,"Grace Fellowship Church, INC",478483,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10310,13,0,0,0.0,351,OCONEE,0.0,2/22/2024 15:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA DICED POTATOES,Potatoes 
1019,172554,8882,F2KOconee County,F2K Oconee County,476185,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,F-15-90548,5,0,0,0.0,45,OCONEE,0.0,1/9/2024 16:00,1/11/2024 8:47,Price Code 1,TRUCK 2 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,"GROUND TURKEY BREAST, KIRKWOOD",Proteins
768,175500,3139,L-110,Living Word Baptist Church,478129,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10290,8,0,0,0.0,200,OCONEE,0.0,2/20/2024 14:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA WHOLE ALMONDS DRY ROASTED,Proteins
1019,182615,5407,F2KOconee County,F2K Oconee County,485218,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,F-15-10000,28,0,0,0.0,28,OCONEE,0.0,6/28/2024 8:29,7/22/2024 14:34,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,,,"MEAT & SEAFOOD, FROZEN SHL",Proteins
768,177449,6901,L-110,Living Word Baptist Church,480069,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90372,457,0,0,0.0,457,OCONEE,0.0,3/19/2024 14:00,3/19/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,COLLARD GREENS,Vegetables
768,178864,8783,L-110,Living Word Baptist Church,481478,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10308,8,0,0,0.0,184,OCONEE,0.0,4/16/2024 14:00,4/17/2024 11:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA RAISINS,Fruits
1019,173541,8869,F2KOconee County,F2K Oconee County,477170,,FOOD PANTRY,AT-RISK YOUTH-Agency,YELLOW RECEIPT - SHN,N-20-10004,2,0,0,0.0,6,OCONEE,0.0,2/6/2024 15:30,2/22/2024 11:14,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,PAMPERS PREEMIE SWADDLERS,Non-Food Misc.
1019,178033,5388,F2KOconee County,F2K Oconee County,480652,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,F-16-10001,623,0,0,0.0,623,OCONEE,0.0,4/2/2024 15:00,4/11/2024 13:05,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,,,"ASSORTED FROZEN FOODS, SHL",Food Misc.
1019,173541,6420,F2KOconee County,F2K Oconee County,477170,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,C-28-90141,1,0,0,0.0,50,OCONEE,0.0,2/6/2024 15:30,2/22/2024 11:14,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,ONIONS,Vegetables
1019,172554,8878,F2KOconee County,F2K Oconee County,476185,,FOOD PANTRY,AT-RISK YOUTH-Agency,YELLOW RECEIPT - SHN,N-03-11783,6,0,0,0.0,78,OCONEE,0.0,1/9/2024 16:00,1/11/2024 8:47,Price Code 1,TRUCK 2 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,GATORADE FIT CITRUS BERRY,Beverages
768,178864,8997,L-110,Living Word Baptist Church,481478,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10312,16,0,0,0.0,192,OCONEE,0.0,4/16/2024 14:00,4/17/2024 11:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA CHILI W/ BEANS CCC,Prepared Meals
768,180928,4327,L-110,Living Word Baptist Church,483534,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10277,10,0,0,0.0,270,OCONEE,0.0,5/21/2024 14:00,5/22/2024 7:07,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GARBANZO BEANS,Proteins
643,175855,6983,G-131,"Grace Fellowship Church, INC",478483,,FP/USDA,MOBILE PANTRY-Agency,LOCAL - LL,C-28-90426,40,0,0,0.0,1600,OCONEE,0.0,2/22/2024 15:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,SWEET POTATOES,Potatoes 
643,182518,4269,G-131,"Grace Fellowship Church, INC",485121,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10273,25,0,0,0.0,600,OCONEE,0.0,6/27/2024 15:00,6/27/2024 16:34,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA DRY NAVY BEANS CCC,Proteins
768,178864,1521,L-110,Living Word Baptist Church,481478,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10104,16,0,0,0.0,400,OCONEE,0.0,4/16/2024 14:00,4/17/2024 11:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA LENTIL BEANS,Proteins
768,182205,4327,L-110,Living Word Baptist Church,484809,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10277,13,0,0,0.0,351,OCONEE,0.0,6/18/2024 14:00,6/18/2024 13:35,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GARBANZO BEANS,Proteins
643,173391,7082,G-131,"Grace Fellowship Church, INC",477020,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10033,70,0,0,0.0,840,OCONEE,0.0,1/25/2024 15:00,1/25/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA SHREDDED YELLOW CHEDDAR CHEESE CCC,Dairy
768,175500,4327,L-110,Living Word Baptist Church,478129,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10277,8,0,0,0.0,216,OCONEE,0.0,2/20/2024 14:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GARBANZO BEANS,Proteins
768,180928,1047,L-110,Living Word Baptist Church,483534,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10041,20,0,0,0.0,980,OCONEE,0.0,5/21/2024 14:00,5/22/2024 7:07,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA RICE,Grains
768,178864,8939,L-110,Living Word Baptist Church,481478,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90530,32,0,0,0.0,1344,OCONEE,0.0,4/16/2024 14:00,4/17/2024 11:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"APPLES, SHL",Fruits
643,182518,6936,G-131,"Grace Fellowship Church, INC",485121,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90388,33,0,0,0.0,990,OCONEE,0.0,6/27/2024 15:00,6/27/2024 16:34,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,PEACHES,Fruits
643,181193,1791,G-131,"Grace Fellowship Church, INC",483798,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10079,13,0,0,0.0,338,OCONEE,0.0,5/23/2024 14:24,5/28/2024 7:55,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA WALNUT HALVES AND PIECES,Proteins
768,178864,8940,L-110,Living Word Baptist Church,481478,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90531,35,0,0,0.0,1820,OCONEE,0.0,4/16/2024 14:00,4/17/2024 11:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"CABBAGE, SHL 50#",Vegetables
768,177449,1047,L-110,Living Word Baptist Church,480069,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10041,25,0,0,0.0,1225,OCONEE,0.0,3/19/2024 14:00,3/19/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA RICE,Grains
643,177729,842,G-131,"Grace Fellowship Church, INC",480348,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10021,13,0,0,0.0,351,OCONEE,0.0,3/28/2024 15:00,3/28/2024 14:25,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA DICED TOMATOES NO SALT CCC,Vegetables
768,180928,1791,L-110,Living Word Baptist Church,483534,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10079,10,0,0,0.0,260,OCONEE,0.0,5/21/2024 14:00,5/22/2024 7:07,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA WALNUT HALVES AND PIECES,Proteins
1019,176416,8957,F2KOconee County,F2K Oconee County,479040,,FOOD PANTRY,AT-RISK YOUTH-Agency,YELLOW RECEIPT - SHN,N-25-11956,10,0,0,0.0,40,OCONEE,0.0,3/5/2024 15:30,3/20/2024 11:43,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,HONEYMAID GRAHAM CRACKERS,Grains
643,181193,3203,G-131,"Grace Fellowship Church, INC",483798,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10289,13,0,0,0.0,325,OCONEE,0.0,5/23/2024 14:24,5/28/2024 7:55,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA PECAN PIECES,Proteins
643,182518,3203,G-131,"Grace Fellowship Church, INC",485121,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10289,13,0,0,0.0,325,OCONEE,0.0,6/27/2024 15:00,6/27/2024 16:34,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA PECAN PIECES,Proteins
643,179440,9013,G-131,"Grace Fellowship Church, INC",482053,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10313,13,0,0,0.0,312,OCONEE,0.0,4/25/2024 15:00,4/25/2024 13:44,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA LIGHT RED KIDNEY BEANS 24/1LB,Proteins
643,177729,1521,G-131,"Grace Fellowship Church, INC",480348,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10104,25,0,0,0.0,625,OCONEE,0.0,3/28/2024 15:00,3/28/2024 14:25,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA LENTIL BEANS,Proteins
1019,178033,5681,F2KOconee County,F2K Oconee County,480652,,FOOD PANTRY,AT-RISK YOUTH-Agency,LOCAL - LL,C-16-10000,508,0,0,0.0,508,OCONEE,0.0,4/2/2024 15:00,4/11/2024 13:05,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,,,"COOLER FOOD, MISC. LL",Food Misc.
643,175855,8672,G-131,"Grace Fellowship Church, INC",478483,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10301,25,0,0,0.0,600,OCONEE,0.0,2/22/2024 15:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA YELLOW SPLIT PEAS,Proteins
768,177449,1521,L-110,Living Word Baptist Church,480069,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10104,25,0,0,0.0,625,OCONEE,0.0,3/19/2024 14:00,3/19/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA LENTIL BEANS,Proteins
643,181193,8714,G-131,"Grace Fellowship Church, INC",483798,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10303,25,0,0,0.0,600,OCONEE,0.0,5/23/2024 14:24,5/28/2024 7:55,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GREEN SPLIT PEAS,Proteins
643,181193,6780,G-131,"Grace Fellowship Church, INC",483798,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10024,42,0,0,0.0,1806,OCONEE,0.0,5/23/2024 14:24,5/28/2024 7:55,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA APPLES,Fruits
1019,173541,8725,F2KOconee County,F2K Oconee County,477170,,FOOD PANTRY,AT-RISK YOUTH-Agency,YELLOW RECEIPT - SHN,N-16-10170,1,0,0,0.0,8,OCONEE,0.0,2/6/2024 15:30,2/22/2024 11:14,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,DUNCAN HINES COOKIE DOUGH FROSTING,Food Misc.
768,175500,2960,L-110,Living Word Baptist Church,478129,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10247,8,0,0,0.0,288,OCONEE,0.0,2/20/2024 14:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA BEEF STEW POUCHES CCC,Prepared Meals
643,179440,1521,G-131,"Grace Fellowship Church, INC",482053,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10104,25,0,0,0.0,625,OCONEE,0.0,4/25/2024 15:00,4/25/2024 13:44,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA LENTIL BEANS,Proteins
768,177449,6920,L-110,Living Word Baptist Church,480069,,FP/USDA,MOBILE PANTRY-Agency,LOCAL - LL,C-28-90389,13,0,0,0.0,650,OCONEE,0.0,3/19/2024 14:00,3/19/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,ONIONS 50 LB,Vegetables
768,177449,8783,L-110,Living Word Baptist Church,480069,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10308,13,0,0,0.0,299,OCONEE,0.0,3/19/2024 14:00,3/19/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA RAISINS,Fruits
768,177449,170,L-110,Living Word Baptist Church,480069,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10007,13,0,0,0.0,364,OCONEE,0.0,3/19/2024 14:00,3/19/2024 14:29,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables
643,177729,4327,G-131,"Grace Fellowship Church, INC",480348,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10277,25,0,0,0.0,675,OCONEE,0.0,3/28/2024 15:00,3/28/2024 14:25,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GARBANZO BEANS,Proteins
768,175500,84,L-110,Living Word Baptist Church,478129,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10006,8,0,0,0.0,216,OCONEE,0.0,2/20/2024 14:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA GREEN BEANS,Vegetables
1019,173488,2081,F2KOconee County,F2K Oconee County,477117,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,W-30-10002,395,0,0,0.0,395,OCONEE,0.0,1/23/2024 14:15,2/20/2024 13:41,Price Code 1,TRACTOR TRAILER 2 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,"UNSORTED SALVAGE, SHL",Unsorted Salvage
643,179440,1674,G-131,"Grace Fellowship Church, INC",482053,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10073,13,0,0,0.0,351,OCONEE,0.0,4/25/2024 15:00,4/25/2024 13:44,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA TOMATO SAUCE,Vegetables
643,175855,2960,G-131,"Grace Fellowship Church, INC",478483,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10247,13,0,0,0.0,468,OCONEE,0.0,2/22/2024 15:00,2/23/2024 7:08,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA BEEF STEW POUCHES CCC,Prepared Meals
643,181193,8997,G-131,"Grace Fellowship Church, INC",483798,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10312,25,0,0,0.0,300,OCONEE,0.0,5/23/2024 14:24,5/28/2024 7:55,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,USDA CHILI W/ BEANS CCC,Prepared Meals
50,172785,92,C-111,Churches Homes Foundation,476416,,ON PREMISES (OP),YOUTH-Agency,LOCAL - LL,W-01-10002,31,0,0,5.58,31,OCONEE,0.18,1/9/2024 12:16,1/9/2024 9:15,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30622.0,Bogart,"ASSORTED NON-FOOD ITEMS, LL",Non-Food Misc.
768,182205,5388,L-110,Living Word Baptist Church,484809,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,F-16-10001,441,0,0,0.0,441,OCONEE,0.0,6/18/2024 14:00,6/18/2024 13:35,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30622.0,Bogart,"ASSORTED FROZEN FOODS, SHL",Food Misc.
1019,176416,8940,F2KOconee County,F2K Oconee County,479040,,FOOD PANTRY,AT-RISK YOUTH-Agency,BLUE RECEIPT-SHL,C-28-90531,2,0,0,0.0,104,OCONEE,0.0,3/5/2024 15:30,3/20/2024 11:43,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,,,"CABBAGE, SHL 50#",Vegetables
