Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City,Product Name,Food Category
411,179082,8783,M-103,Mt. Zion Ministries - The Refuge,481696,,FP/USDA,FAITH-BASED-Agency,USDA,N-50-10308,13,0,0,0.0,299,TOWNS,0.0,4/17/2024 14:31,4/18/2024 8:52,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30546.0,Hiawassee,USDA RAISINS,Dry Fruits
526,178642,8783,T-118,Towns County Food Pantry,481258,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10308,8,0,0,33.12,184,TOWNS,0.18,4/15/2024 15:21,4/15/2024 15:11,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA RAISINS,Dry Fruits
526,181423,3943,T-118,Towns County Food Pantry,484027,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10268,12,0,0,13.68,456,TOWNS,0.03,5/31/2024 8:00,5/31/2024 7:04,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA APPLE JUICE,Dry Beverages
526,173039,8765,T-118,Towns County Food Pantry,476669,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10307,10,0,0,48.6,270,TOWNS,0.18,1/18/2024 15:21,1/18/2024 7:15,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,"USDA LIGHT RED KIDNEY BEANS, LOW SODIUM",Dry Proteins
526,173407,8783,T-118,Towns County Food Pantry,477036,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10308,10,0,0,41.4,230,TOWNS,0.18,1/24/2024 15:21,1/24/2024 7:08,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA RAISINS,Dry Fruits
411,179081,5388,M-103,Mt. Zion Ministries - The Refuge,481695,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,F-16-10001,104,0,0,18.72,104,TOWNS,0.18,4/17/2024 14:31,4/17/2024 8:23,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30546.0,Hiawassee,"ASSORTED FROZEN FOODS, SHL",Frozen Food Misc.
526,177975,842,T-118,Towns County Food Pantry,480594,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10021,15,0,0,72.9,405,TOWNS,0.18,4/3/2024 15:21,4/3/2024 9:41,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA DICED TOMATOES NO SALT CCC,Dry Vegetables
526,177119,4715,T-118,Towns County Food Pantry,479740,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90461,5,0,0,20.0,200,TOWNS,0.1,3/13/2024 15:21,3/13/2024 7:25,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA ALASKAN POLLACK FISH FILLETS,Frozen Proteins
526,178642,1674,T-118,Towns County Food Pantry,481258,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10073,15,0,0,72.9,405,TOWNS,0.18,4/15/2024 15:21,4/15/2024 15:11,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA TOMATO SAUCE,Dry Vegetables
526,179705,8997,T-118,Towns County Food Pantry,482318,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10312,16,0,0,34.56,192,TOWNS,0.18,5/1/2024 15:21,5/1/2024 7:02,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA CHILI W/ BEANS CCC,Dry Prepared Meals
411,179082,800,M-103,Mt. Zion Ministries - The Refuge,481696,,FP/USDA,FAITH-BASED-Agency,USDA,N-50-10065,13,0,0,0.0,351,TOWNS,0.0,4/17/2024 14:31,4/18/2024 8:52,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30546.0,Hiawassee,USDA APPLESAUCE,Dry Fruits
526,175810,1481,T-118,Towns County Food Pantry,478438,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10105,10,0,0,30.6,170,TOWNS,0.18,2/22/2024 15:21,2/23/2024 7:40,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA DRIED CHERRIES CCC,Dry Fruits
411,178163,5938,M-103,Mt. Zion Ministries - The Refuge,480782,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,C-28-10001,196,0,0,5.88,196,TOWNS,0.03,4/3/2024 14:31,4/3/2024 8:36,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30546.0,Hiawassee,"PRODUCE, FRESH SHL",Cooled Mixed Produce
526,176122,8714,T-118,Towns County Food Pantry,478749,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10303,14,0,0,0.0,336,TOWNS,0.0,2/27/2024 15:21,2/27/2024 13:44,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA GREEN SPLIT PEAS,Dry Proteins
526,181793,4269,T-118,Towns County Food Pantry,484397,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10273,16,0,0,69.12,384,TOWNS,0.18,6/6/2024 8:00,6/6/2024 7:00,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA DRY NAVY BEANS CCC,Dry Proteins
411,179082,84,M-103,Mt. Zion Ministries - The Refuge,481696,,FP/USDA,FAITH-BASED-Agency,USDA,N-50-10006,13,0,0,0.0,351,TOWNS,0.0,4/17/2024 14:31,4/18/2024 8:52,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30546.0,Hiawassee,USDA GREEN BEANS,Dry Vegetables
526,179705,4449,T-118,Towns County Food Pantry,482318,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90445,8,0,0,32.8,328,TOWNS,0.1,5/1/2024 15:21,5/1/2024 7:02,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA FULLY COOKED PULLED PORK CCC,Frozen Proteins
526,176122,4715,T-118,Towns County Food Pantry,478749,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90461,10,0,0,40.0,400,TOWNS,0.1,2/27/2024 15:21,2/27/2024 13:44,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA ALASKAN POLLACK FISH FILLETS,Frozen Proteins
411,182198,690,M-103,Mt. Zion Ministries - The Refuge,484802,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,W-03-10013,369,0,0,11.07,369,TOWNS,0.03,6/14/2024 14:31,6/14/2024 7:07,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30546.0,Hiawassee,"ASSORTED BEVERAGES, SHL",Dry Beverages
411,179082,1047,M-103,Mt. Zion Ministries - The Refuge,481696,,FP/USDA,FAITH-BASED-Agency,USDA,N-50-10041,13,0,0,0.0,637,TOWNS,0.0,4/17/2024 14:31,4/18/2024 8:52,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30546.0,Hiawassee,USDA RICE,Dry Grains
526,179153,6831,T-118,Towns County Food Pantry,481766,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,C-50-10025,10,0,0,42.0,420,TOWNS,0.1,4/23/2024 15:21,4/23/2024 7:10,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA APPLES,Cooled Fruits
526,175810,7061,T-118,Towns County Food Pantry,478438,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,C-50-10021,5,0,0,21.0,210,TOWNS,0.1,2/22/2024 15:21,2/23/2024 7:40,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA FRESH ORANGES,Cooled Fruits
526,172350,170,T-118,Towns County Food Pantry,475981,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10007,10,0,0,50.4,280,TOWNS,0.18,1/4/2024 15:21,1/4/2024 7:10,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,"USDA CORN, WHOLE KERNEL NO SALT",Dry Vegetables
526,179153,1481,T-118,Towns County Food Pantry,481766,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10105,24,0,0,73.44,408,TOWNS,0.18,4/23/2024 15:21,4/23/2024 7:10,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA DRIED CHERRIES CCC,Dry Fruits
526,172350,8628,T-118,Towns County Food Pantry,475981,,FP/GNAP/USDA,FOOD PANTRY-Agency,YELLOW RECEIPT - SHN,N-27-10129,15,0,0,21.6,120,TOWNS,0.18,1/4/2024 15:21,1/4/2024 7:10,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,HUNTS DICED TOMATOES,Dry Vegetables
526,177621,7059,T-118,Towns County Food Pantry,480241,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,C-50-10019,20,0,0,36.0,720,TOWNS,0.05,3/26/2024 15:21,3/26/2024 7:25,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA 2% MILK CCC,Cooled Dairy
411,179926,50,M-103,Mt. Zion Ministries - The Refuge,482537,,FP/USDA,FAITH-BASED-Agency,LOCAL - LL,W-16-10002,307,0,0,55.26,307,TOWNS,0.18,5/1/2024 14:31,5/1/2024 8:22,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30546.0,Hiawassee,MISC. FOOD BOX LL,Dry Food Misc.
526,181091,8690,T-118,Towns County Food Pantry,483696,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10302,15,0,0,37.8,210,TOWNS,0.18,5/23/2024 8:00,5/23/2024 7:17,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA GREEN BEANS CCC,Dry Vegetables
526,178642,8497,T-118,Towns County Food Pantry,481258,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,C-50-10048,20,0,0,32.0,640,TOWNS,0.05,4/15/2024 15:21,4/15/2024 15:11,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA MANDARIN ORANGES,Cooled Fruits
526,181091,170,T-118,Towns County Food Pantry,483696,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10007,15,0,0,75.6,420,TOWNS,0.18,5/23/2024 8:00,5/23/2024 7:17,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,"USDA CORN, WHOLE KERNEL NO SALT",Dry Vegetables
411,180838,5388,M-103,Mt. Zion Ministries - The Refuge,483444,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,F-16-10001,117,0,0,21.06,117,TOWNS,0.18,5/15/2024 14:31,5/15/2024 8:28,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30546.0,Hiawassee,"ASSORTED FROZEN FOODS, SHL",Frozen Food Misc.
526,178642,1791,T-118,Towns County Food Pantry,481258,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10079,10,0,0,46.8,260,TOWNS,0.18,4/15/2024 15:21,4/15/2024 15:11,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA WALNUT HALVES AND PIECES,Dry Proteins
526,180530,7083,T-118,Towns County Food Pantry,483136,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,C-50-10029,10,0,0,21.6,120,TOWNS,0.18,5/14/2024 9:15,5/14/2024 7:27,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,"USDA MILD CHEDDAR CHEESE, BLOCK CCC",Cooled Dairy
526,173039,7082,T-118,Towns County Food Pantry,476669,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,C-50-10033,15,0,0,0.0,180,TOWNS,0.0,1/18/2024 15:21,1/18/2024 7:15,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA SHREDDED YELLOW CHEDDAR CHEESE CCC,Cooled Dairy
526,181423,4715,T-118,Towns County Food Pantry,484027,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90461,10,0,0,40.0,400,TOWNS,0.1,5/31/2024 8:00,5/31/2024 7:04,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA ALASKAN POLLACK FISH FILLETS,Frozen Proteins
526,173407,1791,T-118,Towns County Food Pantry,477036,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10079,10,0,0,46.8,260,TOWNS,0.18,1/24/2024 15:21,1/24/2024 7:08,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA WALNUT HALVES AND PIECES,Dry Proteins
526,177975,8714,T-118,Towns County Food Pantry,480594,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10303,10,0,0,0.0,240,TOWNS,0.0,4/3/2024 15:21,4/3/2024 9:41,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA GREEN SPLIT PEAS,Dry Proteins
411,176062,683,M-103,Mt. Zion Ministries - The Refuge,478689,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,W-16-10001,179,0,0,32.22,179,TOWNS,0.18,2/23/2024 14:31,2/23/2024 7:19,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30546.0,Hiawassee,MISC. FOOD BOX SHL,Dry Food Misc.
526,173407,8714,T-118,Towns County Food Pantry,477036,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10303,15,0,0,64.8,360,TOWNS,0.18,1/24/2024 15:21,1/24/2024 7:08,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA GREEN SPLIT PEAS,Dry Proteins
526,173039,8714,T-118,Towns County Food Pantry,476669,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10303,20,0,0,86.4,480,TOWNS,0.18,1/18/2024 15:21,1/18/2024 7:15,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA GREEN SPLIT PEAS,Dry Proteins
526,175810,4327,T-118,Towns County Food Pantry,478438,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10277,10,0,0,48.6,270,TOWNS,0.18,2/22/2024 15:21,2/23/2024 7:40,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA GARBANZO BEANS,Dry Proteins
526,181793,3139,T-118,Towns County Food Pantry,484397,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10290,8,0,0,36.0,200,TOWNS,0.18,6/6/2024 8:00,6/6/2024 7:00,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA WHOLE ALMONDS DRY ROASTED,Dry Proteins
526,179705,9026,T-118,Towns County Food Pantry,482318,,FP/GNAP/USDA,FOOD PANTRY-Agency,YELLOW RECEIPT - SHN,N-27-10138,12,0,0,47.52,264,TOWNS,0.18,5/1/2024 15:21,5/1/2024 7:02,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,"HUNTS DICED TOMATOES BASIL, GARLIC, OREGANO",Dry Vegetables
526,179705,1047,T-118,Towns County Food Pantry,482318,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10041,10,0,0,88.2,490,TOWNS,0.18,5/1/2024 15:21,5/1/2024 7:02,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA RICE,Dry Grains
411,179082,4788,M-103,Mt. Zion Ministries - The Refuge,481696,,FP/USDA,FAITH-BASED-Agency,USDA,F-50-90039,40,0,0,0.0,1600,TOWNS,0.0,4/17/2024 14:31,4/18/2024 8:52,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30546.0,Hiawassee,USDA CATFISH FILLETS CCC,Frozen Proteins
526,173706,2862,T-118,Towns County Food Pantry,477335,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10115,4,0,0,19.44,108,TOWNS,0.18,1/30/2024 15:21,1/30/2024 13:27,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA DARK RED KIDNEY BEANS CCC,Dry Proteins
526,179153,8997,T-118,Towns County Food Pantry,481766,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10312,12,0,0,25.92,144,TOWNS,0.18,4/23/2024 15:21,4/23/2024 7:10,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA CHILI W/ BEANS CCC,Dry Prepared Meals
526,175810,2960,T-118,Towns County Food Pantry,478438,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10247,15,0,0,97.2,540,TOWNS,0.18,2/22/2024 15:21,2/23/2024 7:40,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA BEEF STEW POUCHES CCC,Dry Prepared Meals
411,181175,1045,M-103,Mt. Zion Ministries - The Refuge,483780,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,W-25-10009,104,0,0,18.72,104,TOWNS,0.18,5/22/2024 14:31,5/22/2024 8:24,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30546.0,Hiawassee,"ASSORTED SNACK ITEMS, SHL",Dry Food Misc.
411,176736,5938,M-103,Mt. Zion Ministries - The Refuge,479359,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,C-28-10001,61,0,0,1.83,61,TOWNS,0.03,3/6/2024 14:31,3/6/2024 8:24,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30546.0,Hiawassee,"PRODUCE, FRESH SHL",Cooled Mixed Produce
411,179926,5388,M-103,Mt. Zion Ministries - The Refuge,482537,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,F-16-10001,35,0,0,6.3,35,TOWNS,0.18,5/1/2024 14:31,5/1/2024 8:22,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30546.0,Hiawassee,"ASSORTED FROZEN FOODS, SHL",Frozen Food Misc.
526,181091,1481,T-118,Towns County Food Pantry,483696,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10105,12,0,0,36.72,204,TOWNS,0.18,5/23/2024 8:00,5/23/2024 7:17,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA DRIED CHERRIES CCC,Dry Fruits
526,172350,8627,T-118,Towns County Food Pantry,475981,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10300,20,0,0,50.4,280,TOWNS,0.18,1/4/2024 15:21,1/4/2024 7:10,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA CANNED COLLARD GREENS CCC,Dry Vegetables
526,181091,9013,T-118,Towns County Food Pantry,483696,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10313,8,0,0,34.56,192,TOWNS,0.18,5/23/2024 8:00,5/23/2024 7:17,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA LIGHT RED KIDNEY BEANS 24/1LB,Dry Proteins
526,180530,3203,T-118,Towns County Food Pantry,483136,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10289,10,0,0,45.0,250,TOWNS,0.18,5/14/2024 9:15,5/14/2024 7:27,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA PECAN PIECES,Dry Proteins
526,181091,1521,T-118,Towns County Food Pantry,483696,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10104,15,0,0,0.0,375,TOWNS,0.0,5/23/2024 8:00,5/23/2024 7:17,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA LENTIL BEANS,Dry Proteins
411,173514,5938,M-103,Mt. Zion Ministries - The Refuge,477143,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,C-28-10001,188,0,0,5.64,188,TOWNS,0.03,1/24/2024 14:31,1/24/2024 8:30,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30546.0,Hiawassee,"PRODUCE, FRESH SHL",Cooled Mixed Produce
411,180838,1045,M-103,Mt. Zion Ministries - The Refuge,483444,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,W-25-10009,167,0,0,30.06,167,TOWNS,0.18,5/15/2024 14:31,5/15/2024 8:28,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30546.0,Hiawassee,"ASSORTED SNACK ITEMS, SHL",Dry Food Misc.
526,173039,8720,T-118,Towns County Food Pantry,476669,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10305,20,0,0,50.4,280,TOWNS,0.18,1/18/2024 15:21,1/18/2024 7:15,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA MIXED VegetablesCCC,Dry Vegetables
526,181793,7083,T-118,Towns County Food Pantry,484397,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,C-50-10029,10,0,0,21.6,120,TOWNS,0.18,6/6/2024 8:00,6/6/2024 7:00,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,"USDA MILD CHEDDAR CHEESE, BLOCK CCC",Cooled Dairy
526,179705,1791,T-118,Towns County Food Pantry,482318,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10079,10,0,0,46.8,260,TOWNS,0.18,5/1/2024 15:21,5/1/2024 7:02,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA WALNUT HALVES AND PIECES,Dry Proteins
526,177621,3943,T-118,Towns County Food Pantry,480241,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10268,20,0,0,22.8,760,TOWNS,0.03,3/26/2024 15:21,3/26/2024 7:25,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA APPLE JUICE,Dry Beverages
526,177975,1481,T-118,Towns County Food Pantry,480594,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10105,14,0,0,42.84,238,TOWNS,0.18,4/3/2024 15:21,4/3/2024 9:41,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA DRIED CHERRIES CCC,Dry Fruits
526,173364,170,T-118,Towns County Food Pantry,476993,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10007,15,0,0,75.6,420,TOWNS,0.18,1/24/2024 15:21,1/24/2024 7:09,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,"USDA CORN, WHOLE KERNEL NO SALT",Dry Vegetables
411,176062,5388,M-103,Mt. Zion Ministries - The Refuge,478689,,FP/USDA,FAITH-BASED-Agency,BLUE RECEIPT-SHL,F-16-10001,126,0,0,22.68,126,TOWNS,0.18,2/23/2024 14:31,2/23/2024 7:19,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Rabun,02-SH,30546.0,Hiawassee,"ASSORTED FROZEN FOODS, SHL",Frozen Food Misc.
411,179082,1674,M-103,Mt. Zion Ministries - The Refuge,481696,,FP/USDA,FAITH-BASED-Agency,USDA,N-50-10073,13,0,0,0.0,351,TOWNS,0.0,4/17/2024 14:31,4/18/2024 8:52,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30546.0,Hiawassee,USDA TOMATO SAUCE,Dry Vegetables
526,173039,84,T-118,Towns County Food Pantry,476669,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10006,15,0,0,72.9,405,TOWNS,0.18,1/18/2024 15:21,1/18/2024 7:15,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA GREEN BEANS,Dry Vegetables
526,172350,8784,T-118,Towns County Food Pantry,475981,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10309,10,0,0,48.6,270,TOWNS,0.18,1/4/2024 15:21,1/4/2024 7:10,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA CANNED SALMON CCC,Dry Proteins
526,178642,3139,T-118,Towns County Food Pantry,481258,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10290,10,0,0,45.0,250,TOWNS,0.18,4/15/2024 15:21,4/15/2024 15:11,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA WHOLE ALMONDS DRY ROASTED,Dry Proteins
526,173407,84,T-118,Towns County Food Pantry,477036,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10006,15,0,0,72.9,405,TOWNS,0.18,1/24/2024 15:21,1/24/2024 7:08,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA GREEN BEANS,Dry Vegetables
526,178642,2202,T-118,Towns County Food Pantry,481258,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10240,10,0,0,39.6,220,TOWNS,0.18,4/15/2024 15:21,4/15/2024 15:11,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA SPAGHETTI,Dry Grains
526,172350,84,T-118,Towns County Food Pantry,475981,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10006,10,0,0,48.6,270,TOWNS,0.18,1/4/2024 15:21,1/4/2024 7:10,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA GREEN BEANS,Dry Vegetables
526,179153,842,T-118,Towns County Food Pantry,481766,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10021,15,0,0,72.9,405,TOWNS,0.18,4/23/2024 15:21,4/23/2024 7:10,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA DICED TOMATOES NO SALT CCC,Dry Vegetables
526,181091,4449,T-118,Towns County Food Pantry,483696,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90445,10,0,0,41.0,410,TOWNS,0.1,5/23/2024 8:00,5/23/2024 7:17,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA FULLY COOKED PULLED PORK CCC,Frozen Proteins
526,172350,4555,T-118,Towns County Food Pantry,475981,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90042,10,0,0,72.0,400,TOWNS,0.18,1/4/2024 15:21,1/4/2024 7:10,Price Code 1,CUSTOMER PICKUP,False,Rabun Warehouse,02,30582.0,Young Harris,USDA CHICKEN DRUMSTICKS CCC,Frozen Proteins
