Month,County,Food Category,Weight
2023-03,CLARKE,Frozen Proteins,68983.0
2023-04,CLARKE,Frozen Proteins,40078.0
2023-05,CLARKE,Frozen Proteins,47945.0
2023-06,CLARKE,Frozen Proteins,65558.0
2022-07,CLARKE,Frozen Vegetables,26.0
2022-08,CLARKE,Frozen Vegetables,26.0
2022-10,CLARKE,Frozen Vegetables,416.0
2022-11,CLARKE,Frozen Vegetables,156.0
2022-12,CLARKE,Frozen Vegetables,546.0
2023-01,CLARKE,Frozen Vegetables,442.0
2023-02,CLARKE,Frozen Vegetables,624.0
2023-03,CLARKE,Frozen Vegetables,858.0
2023-04,CLARKE,Frozen Vegetables,2395.0
2023-05,CLARKE,Frozen Vegetables,1432.0
2023-06,CLARKE,Frozen Vegetables,1118.0
2022-07,FRANKLIN,Cooled Dairy,2062.0
2022-09,FRANKLIN,Cooled Dairy,1923.0
2022-10,FRANKLIN,Cooled Dairy,2000.0
2023-04,FRANKLIN,Cooled Dairy,2000.0
2022-07,FRANKLIN,Cooled Food Misc.,528.0
2022-12,FRANKLIN,Cooled Food Misc.,1338.0
2023-02,FRANKLIN,Cooled Food Misc.,1399.0
2023-05,FRANKLIN,Cooled Food Misc.,104.0
2023-06,FRANKLIN,Cooled Food Misc.,56.0
2022-07,FRANKLIN,Cooled Fruits,4140.0
2022-08,FRANKLIN,Cooled Fruits,48.0
2022-09,FRANKLIN,Cooled Fruits,779.0
2022-10,FRANKLIN,Cooled Fruits,2320.0
2023-01,FRANKLIN,Cooled Fruits,1710.0
2023-03,FRANKLIN,Cooled Fruits,1401.0
2023-04,FRANKLIN,Cooled Fruits,2304.0
2023-06,FRANKLIN,Cooled Fruits,2484.0
2023-05,FRANKLIN,Cooled Grains,745.0
2023-06,FRANKLIN,Cooled Grains,16.0
2022-07,FRANKLIN,Cooled Mixed Produce,6749.0
2022-08,FRANKLIN,Cooled Mixed Produce,4435.0
2022-09,FRANKLIN,Cooled Mixed Produce,2908.0
2022-10,FRANKLIN,Cooled Mixed Produce,3861.0
2022-11,FRANKLIN,Cooled Mixed Produce,710.0
2022-12,FRANKLIN,Cooled Mixed Produce,1769.0
2023-01,FRANKLIN,Cooled Mixed Produce,6272.0
2023-02,FRANKLIN,Cooled Mixed Produce,4565.0
2023-03,FRANKLIN,Cooled Mixed Produce,591.0
2023-04,FRANKLIN,Cooled Mixed Produce,197.0
2023-05,FRANKLIN,Cooled Mixed Produce,2391.0
2023-06,FRANKLIN,Cooled Mixed Produce,4372.0
2022-09,FRANKLIN,Cooled Potatoes,111.0
2022-12,FRANKLIN,Cooled Potatoes,2035.0
2023-01,FRANKLIN,Cooled Potatoes,1850.0
2023-03,FRANKLIN,Cooled Potatoes,2534.0
2023-05,FRANKLIN,Cooled Potatoes,1850.0
2022-08,FRANKLIN,Cooled Proteins,496.0
2022-10,FRANKLIN,Cooled Vegetables,255.0
2022-11,FRANKLIN,Cooled Vegetables,2105.0
2022-12,FRANKLIN,Cooled Vegetables,550.0
2022-07,FRANKLIN,Dry Beverages,3530.0
2022-08,FRANKLIN,Dry Beverages,3655.0
2022-09,FRANKLIN,Dry Beverages,2683.0
2022-10,FRANKLIN,Dry Beverages,2564.0
2022-11,FRANKLIN,Dry Beverages,4883.0
2022-12,FRANKLIN,Dry Beverages,5108.0
2023-01,FRANKLIN,Dry Beverages,9990.0
2023-02,FRANKLIN,Dry Beverages,1052.0
2023-03,FRANKLIN,Dry Beverages,1190.0
2023-04,FRANKLIN,Dry Beverages,5026.0
2023-05,FRANKLIN,Dry Beverages,1843.0
2023-06,FRANKLIN,Dry Beverages,7744.0
2023-05,FRANKLIN,Dry Dairy,126.0
2022-07,FRANKLIN,Dry Food Misc.,1445.0
2022-08,FRANKLIN,Dry Food Misc.,825.0
2022-09,FRANKLIN,Dry Food Misc.,2319.0
2022-10,FRANKLIN,Dry Food Misc.,2511.0
2022-11,FRANKLIN,Dry Food Misc.,4139.0
2022-12,FRANKLIN,Dry Food Misc.,2983.0
2023-01,FRANKLIN,Dry Food Misc.,2356.0
2023-02,FRANKLIN,Dry Food Misc.,2482.0
2023-03,FRANKLIN,Dry Food Misc.,5150.0
2023-04,FRANKLIN,Dry Food Misc.,3511.0
2023-05,FRANKLIN,Dry Food Misc.,2602.0
2023-06,FRANKLIN,Dry Food Misc.,1910.0
2022-07,FRANKLIN,Dry Fruits,3365.0
2022-08,FRANKLIN,Dry Fruits,3071.0
2022-09,FRANKLIN,Dry Fruits,2434.0
2022-10,FRANKLIN,Dry Fruits,1444.0
2022-11,FRANKLIN,Dry Fruits,3801.0
2022-12,FRANKLIN,Dry Fruits,2526.0
2023-01,FRANKLIN,Dry Fruits,1620.0
2023-02,FRANKLIN,Dry Fruits,1081.0
2023-03,FRANKLIN,Dry Fruits,1773.0
2023-04,FRANKLIN,Dry Fruits,736.0
2023-05,FRANKLIN,Dry Fruits,1296.0
2022-07,FRANKLIN,Dry Grains,2322.0
2022-08,FRANKLIN,Dry Grains,2186.0
2022-09,FRANKLIN,Dry Grains,2181.0
2022-10,FRANKLIN,Dry Grains,2110.0
2022-11,FRANKLIN,Dry Grains,2023.0
2022-12,FRANKLIN,Dry Grains,1839.0
2023-01,FRANKLIN,Dry Grains,1318.0
2023-02,FRANKLIN,Dry Grains,1832.0
2023-03,FRANKLIN,Dry Grains,2909.0
2023-04,FRANKLIN,Dry Grains,907.0
2023-05,FRANKLIN,Dry Grains,1159.0
2023-06,FRANKLIN,Dry Grains,1051.0
2022-07,FRANKLIN,Dry Non-Food Misc.,2173.0
2022-08,FRANKLIN,Dry Non-Food Misc.,1265.0
2022-09,FRANKLIN,Dry Non-Food Misc.,395.0
2022-10,FRANKLIN,Dry Non-Food Misc.,234.0
2022-11,FRANKLIN,Dry Non-Food Misc.,418.0
2022-12,FRANKLIN,Dry Non-Food Misc.,1338.0
2023-01,FRANKLIN,Dry Non-Food Misc.,722.0
2023-02,FRANKLIN,Dry Non-Food Misc.,543.0
2023-03,FRANKLIN,Dry Non-Food Misc.,386.0
2023-04,FRANKLIN,Dry Non-Food Misc.,1453.0
2023-05,FRANKLIN,Dry Non-Food Misc.,327.0
2023-06,FRANKLIN,Dry Non-Food Misc.,1214.0
2022-08,FRANKLIN,Dry Other,2100.0
2022-10,FRANKLIN,Dry Other,432.0
2022-11,FRANKLIN,Dry Other,576.0
2022-12,FRANKLIN,Dry Other,720.0
2023-01,FRANKLIN,Dry Other,432.0
2023-02,FRANKLIN,Dry Other,576.0
2023-03,FRANKLIN,Dry Other,943.0
2023-04,FRANKLIN,Dry Other,864.0
2023-05,FRANKLIN,Dry Other,432.0
2023-06,FRANKLIN,Dry Other,576.0
2023-04,FRANKLIN,Dry Potatoes,60.0
2022-07,FRANKLIN,Dry Prepared Meals,322.0
2022-08,FRANKLIN,Dry Prepared Meals,2440.0
2022-09,FRANKLIN,Dry Prepared Meals,1909.0
2022-10,FRANKLIN,Dry Prepared Meals,2382.0
2022-11,FRANKLIN,Dry Prepared Meals,2616.0
2022-12,FRANKLIN,Dry Prepared Meals,812.0
2023-01,FRANKLIN,Dry Prepared Meals,132.0
2023-02,FRANKLIN,Dry Prepared Meals,160.0
2023-03,FRANKLIN,Dry Prepared Meals,836.0
2023-04,FRANKLIN,Dry Prepared Meals,120.0
2023-05,FRANKLIN,Dry Prepared Meals,180.0
2023-06,FRANKLIN,Dry Prepared Meals,15.0
2022-07,FRANKLIN,Dry Proteins,6518.0
2022-08,FRANKLIN,Dry Proteins,3614.0
2022-09,FRANKLIN,Dry Proteins,3644.0
2022-10,FRANKLIN,Dry Proteins,3190.0
2022-11,FRANKLIN,Dry Proteins,2491.0
2022-12,FRANKLIN,Dry Proteins,3866.0
2023-01,FRANKLIN,Dry Proteins,2945.0
2023-02,FRANKLIN,Dry Proteins,1695.0
2023-03,FRANKLIN,Dry Proteins,2500.0
2023-04,FRANKLIN,Dry Proteins,4154.0
2023-05,FRANKLIN,Dry Proteins,3045.0
2023-06,FRANKLIN,Dry Proteins,874.0
2023-03,FRANKLIN,Dry Unsorted Salvage,350.0
2022-07,FRANKLIN,Dry Vegetables,2538.0
2022-08,FRANKLIN,Dry Vegetables,3960.0
2022-09,FRANKLIN,Dry Vegetables,3617.0
2022-10,FRANKLIN,Dry Vegetables,3870.0
2022-11,FRANKLIN,Dry Vegetables,4593.0
2022-12,FRANKLIN,Dry Vegetables,4072.0
2023-01,FRANKLIN,Dry Vegetables,2917.0
2023-02,FRANKLIN,Dry Vegetables,2310.0
2023-03,FRANKLIN,Dry Vegetables,1485.0
2023-04,FRANKLIN,Dry Vegetables,477.0
2023-05,FRANKLIN,Dry Vegetables,1622.0
2023-06,FRANKLIN,Dry Vegetables,3437.0
2022-11,FRANKLIN,Frozen Food Misc.,152.0
2022-12,FRANKLIN,Frozen Food Misc.,281.0
2023-01,FRANKLIN,Frozen Food Misc.,560.0
2023-02,FRANKLIN,Frozen Food Misc.,1060.0
2023-03,FRANKLIN,Frozen Food Misc.,1098.0
2023-05,FRANKLIN,Frozen Food Misc.,99.0
2023-05,FRANKLIN,Frozen Fruits,24.0
2022-07,FRANKLIN,Frozen Grains,143.0
2022-08,FRANKLIN,Frozen Grains,66.0
2022-12,FRANKLIN,Frozen Prepared Meals,40.0
2023-01,FRANKLIN,Frozen Prepared Meals,26.0
2023-04,FRANKLIN,Frozen Prepared Meals,396.0
2023-06,FRANKLIN,Frozen Prepared Meals,36.0
2022-07,FRANKLIN,Frozen Proteins,658.0
2022-08,FRANKLIN,Frozen Proteins,808.0
2022-09,FRANKLIN,Frozen Proteins,1711.0
2022-10,FRANKLIN,Frozen Proteins,713.0
2022-11,FRANKLIN,Frozen Proteins,4269.0
2022-12,FRANKLIN,Frozen Proteins,4435.0
2023-01,FRANKLIN,Frozen Proteins,2690.0
2023-02,FRANKLIN,Frozen Proteins,232.0
2023-03,FRANKLIN,Frozen Proteins,3715.0
2023-04,FRANKLIN,Frozen Proteins,115.0
2023-05,FRANKLIN,Frozen Proteins,2572.0
2023-06,FRANKLIN,Frozen Proteins,4316.0
2023-04,FRANKLIN,Frozen Vegetables,35.0
2022-07,HABERSHAM,Cooled Dairy,5381.0
2022-08,HABERSHAM,Cooled Dairy,1692.0
2022-09,HABERSHAM,Cooled Dairy,6049.0
2022-10,HABERSHAM,Cooled Dairy,194.0
2022-11,HABERSHAM,Cooled Dairy,14.0
2022-12,HABERSHAM,Cooled Dairy,91.0
2023-01,HABERSHAM,Cooled Dairy,92.0
2023-02,HABERSHAM,Cooled Dairy,15.0
2023-03,HABERSHAM,Cooled Dairy,1386.0
2023-04,HABERSHAM,Cooled Dairy,91.0
2023-05,HABERSHAM,Cooled Dairy,44.0
2023-06,HABERSHAM,Cooled Dairy,4143.0
2022-08,HABERSHAM,Cooled Food Misc.,2019.0
2022-09,HABERSHAM,Cooled Food Misc.,1660.0
2022-10,HABERSHAM,Cooled Food Misc.,2601.0
2022-11,HABERSHAM,Cooled Food Misc.,890.0
2022-12,HABERSHAM,Cooled Food Misc.,1230.0
2023-01,HABERSHAM,Cooled Food Misc.,7701.0
2023-02,HABERSHAM,Cooled Food Misc.,4140.0
2023-03,HABERSHAM,Cooled Food Misc.,701.0
2023-04,HABERSHAM,Cooled Food Misc.,2786.0
2023-05,HABERSHAM,Cooled Food Misc.,246.0
2023-06,HABERSHAM,Cooled Food Misc.,723.0
2022-07,HABERSHAM,Cooled Fruits,9308.0
2022-08,HABERSHAM,Cooled Fruits,13572.0
2022-09,HABERSHAM,Cooled Fruits,7404.0
2022-10,HABERSHAM,Cooled Fruits,11003.0
2023-01,HABERSHAM,Cooled Fruits,6859.0
2023-03,HABERSHAM,Cooled Fruits,7326.0
2023-04,HABERSHAM,Cooled Fruits,16398.0
2023-05,HABERSHAM,Cooled Fruits,13814.0
2023-06,HABERSHAM,Cooled Fruits,9558.0
2023-05,HABERSHAM,Cooled Grains,772.0
2022-07,HABERSHAM,Cooled Mixed Produce,15566.0
2022-08,HABERSHAM,Cooled Mixed Produce,15987.0
2022-09,HABERSHAM,Cooled Mixed Produce,18002.0
2022-10,HABERSHAM,Cooled Mixed Produce,31546.0
2022-11,HABERSHAM,Cooled Mixed Produce,20171.0
2022-12,HABERSHAM,Cooled Mixed Produce,20995.0
2023-01,HABERSHAM,Cooled Mixed Produce,13020.0
2023-02,HABERSHAM,Cooled Mixed Produce,20493.0
2023-03,HABERSHAM,Cooled Mixed Produce,17200.0
2023-04,HABERSHAM,Cooled Mixed Produce,7233.0
2023-05,HABERSHAM,Cooled Mixed Produce,20858.0
2023-06,HABERSHAM,Cooled Mixed Produce,22706.0
2022-08,HABERSHAM,Cooled Potatoes,5069.0
2022-09,HABERSHAM,Cooled Potatoes,5920.0
2022-12,HABERSHAM,Cooled Potatoes,5661.0
2023-01,HABERSHAM,Cooled Potatoes,3996.0
2023-02,HABERSHAM,Cooled Potatoes,37.0
2023-03,HABERSHAM,Cooled Potatoes,8649.0
2023-04,HABERSHAM,Cooled Potatoes,3687.0
2023-05,HABERSHAM,Cooled Potatoes,222.0
2023-06,HABERSHAM,Cooled Potatoes,222.0
2022-08,HABERSHAM,Cooled Proteins,45.0
2022-10,HABERSHAM,Cooled Vegetables,4390.0
2022-11,HABERSHAM,Cooled Vegetables,8750.0
2022-12,HABERSHAM,Cooled Vegetables,5240.0
2023-01,HABERSHAM,Cooled Vegetables,60.0
2022-07,HABERSHAM,Dry Beverages,6974.0
2022-08,HABERSHAM,Dry Beverages,7085.0
2022-09,HABERSHAM,Dry Beverages,6509.0
2022-10,HABERSHAM,Dry Beverages,4238.0
2022-11,HABERSHAM,Dry Beverages,3874.0
2022-12,HABERSHAM,Dry Beverages,1841.0
2023-01,HABERSHAM,Dry Beverages,4786.0
2023-02,HABERSHAM,Dry Beverages,3115.0
2023-03,HABERSHAM,Dry Beverages,2491.0
2023-04,HABERSHAM,Dry Beverages,1618.0
2023-05,HABERSHAM,Dry Beverages,2424.0
2023-06,HABERSHAM,Dry Beverages,5987.0
2022-07,HABERSHAM,Dry Dairy,1320.0
2022-08,HABERSHAM,Dry Dairy,240.0
2023-06,HABERSHAM,Dry Dairy,134.0
2022-07,HABERSHAM,Dry Food Misc.,6816.0
2022-08,HABERSHAM,Dry Food Misc.,9254.0
2022-09,HABERSHAM,Dry Food Misc.,6733.0
2022-10,HABERSHAM,Dry Food Misc.,6950.0
2022-11,HABERSHAM,Dry Food Misc.,8661.0
2022-12,HABERSHAM,Dry Food Misc.,8125.0
2023-01,HABERSHAM,Dry Food Misc.,8706.0
2023-02,HABERSHAM,Dry Food Misc.,14183.0
2023-03,HABERSHAM,Dry Food Misc.,11981.0
2023-04,HABERSHAM,Dry Food Misc.,5608.0
2023-05,HABERSHAM,Dry Food Misc.,7644.0
2023-06,HABERSHAM,Dry Food Misc.,5934.0
2022-07,HABERSHAM,Dry Fruits,1410.0
2022-08,HABERSHAM,Dry Fruits,2335.0
2022-09,HABERSHAM,Dry Fruits,1717.0
2022-10,HABERSHAM,Dry Fruits,3296.0
2022-11,HABERSHAM,Dry Fruits,3990.0
2022-12,HABERSHAM,Dry Fruits,2357.0
2023-01,HABERSHAM,Dry Fruits,2104.0
2023-02,HABERSHAM,Dry Fruits,1260.0
2023-03,HABERSHAM,Dry Fruits,1674.0
2023-04,HABERSHAM,Dry Fruits,1110.0
2023-05,HABERSHAM,Dry Fruits,1458.0
2023-06,HABERSHAM,Dry Fruits,513.0
2022-07,HABERSHAM,Dry Grains,5241.0
2022-08,HABERSHAM,Dry Grains,4465.0
2022-09,HABERSHAM,Dry Grains,6922.0
2022-10,HABERSHAM,Dry Grains,6145.0
2022-11,HABERSHAM,Dry Grains,3080.0
2022-12,HABERSHAM,Dry Grains,5233.0
2023-01,HABERSHAM,Dry Grains,2548.0
2023-02,HABERSHAM,Dry Grains,2194.0
2023-03,HABERSHAM,Dry Grains,5402.0
2023-04,HABERSHAM,Dry Grains,2717.0
2023-05,HABERSHAM,Dry Grains,4386.0
2023-06,HABERSHAM,Dry Grains,5628.0
2022-07,HABERSHAM,Dry Non-Food Misc.,368.0
2022-08,HABERSHAM,Dry Non-Food Misc.,1096.0
2022-09,HABERSHAM,Dry Non-Food Misc.,306.0
2022-10,HABERSHAM,Dry Non-Food Misc.,682.0
2022-11,HABERSHAM,Dry Non-Food Misc.,678.0
2022-12,HABERSHAM,Dry Non-Food Misc.,73.0
2023-01,HABERSHAM,Dry Non-Food Misc.,872.0
2023-02,HABERSHAM,Dry Non-Food Misc.,646.0
2023-03,HABERSHAM,Dry Non-Food Misc.,526.0
2023-04,HABERSHAM,Dry Non-Food Misc.,33.0
2023-05,HABERSHAM,Dry Non-Food Misc.,445.0
2023-06,HABERSHAM,Dry Non-Food Misc.,770.0
2022-09,HABERSHAM,Dry Other,1248.0
2022-10,HABERSHAM,Dry Other,7074.0
2022-11,HABERSHAM,Dry Other,5814.0
2022-12,HABERSHAM,Dry Other,7260.0
2023-01,HABERSHAM,Dry Other,4338.0
2023-02,HABERSHAM,Dry Other,5772.0
2023-03,HABERSHAM,Dry Other,5766.0
2023-04,HABERSHAM,Dry Other,8580.0
2023-05,HABERSHAM,Dry Other,4284.0
2023-06,HABERSHAM,Dry Other,5844.0
2023-05,HABERSHAM,Dry Potatoes,18.0
2023-06,HABERSHAM,Dry Potatoes,50.0
2022-07,HABERSHAM,Dry Prepared Meals,568.0
2022-08,HABERSHAM,Dry Prepared Meals,2638.0
2022-09,HABERSHAM,Dry Prepared Meals,1298.0
2022-10,HABERSHAM,Dry Prepared Meals,1294.0
2022-11,HABERSHAM,Dry Prepared Meals,2468.0
2022-12,HABERSHAM,Dry Prepared Meals,900.0
2023-02,HABERSHAM,Dry Prepared Meals,188.0
2023-03,HABERSHAM,Dry Prepared Meals,2048.0
2023-06,HABERSHAM,Dry Prepared Meals,315.0
2022-07,HABERSHAM,Dry Proteins,4429.0
2022-08,HABERSHAM,Dry Proteins,5352.0
2022-09,HABERSHAM,Dry Proteins,4182.0
2022-10,HABERSHAM,Dry Proteins,3612.0
2022-11,HABERSHAM,Dry Proteins,3319.0
2022-12,HABERSHAM,Dry Proteins,3882.0
2023-01,HABERSHAM,Dry Proteins,6325.0
2023-02,HABERSHAM,Dry Proteins,1793.0
2023-03,HABERSHAM,Dry Proteins,2743.0
2023-04,HABERSHAM,Dry Proteins,4768.0
2023-05,HABERSHAM,Dry Proteins,2728.0
2023-06,HABERSHAM,Dry Proteins,2559.0
2022-07,HABERSHAM,Dry Vegetables,2068.0
2022-08,HABERSHAM,Dry Vegetables,3285.0
2022-09,HABERSHAM,Dry Vegetables,2511.0
2022-10,HABERSHAM,Dry Vegetables,7354.0
2022-11,HABERSHAM,Dry Vegetables,6545.0
2022-12,HABERSHAM,Dry Vegetables,4537.0
2023-01,HABERSHAM,Dry Vegetables,11936.0
2023-02,HABERSHAM,Dry Vegetables,3362.0
2023-03,HABERSHAM,Dry Vegetables,4376.0
2023-04,HABERSHAM,Dry Vegetables,845.0
2023-05,HABERSHAM,Dry Vegetables,1484.0
2023-06,HABERSHAM,Dry Vegetables,2740.0
2022-07,HABERSHAM,Frozen Food Misc.,1827.0
2022-08,HABERSHAM,Frozen Food Misc.,2575.0
2022-09,HABERSHAM,Frozen Food Misc.,2466.0
2022-10,HABERSHAM,Frozen Food Misc.,4287.0
2022-11,HABERSHAM,Frozen Food Misc.,3583.0
2022-12,HABERSHAM,Frozen Food Misc.,4634.0
2023-01,HABERSHAM,Frozen Food Misc.,5564.0
2023-02,HABERSHAM,Frozen Food Misc.,9123.0
2023-03,HABERSHAM,Frozen Food Misc.,7486.0
2023-04,HABERSHAM,Frozen Food Misc.,2944.0
2023-05,HABERSHAM,Frozen Food Misc.,3428.0
2023-06,HABERSHAM,Frozen Food Misc.,4637.0
2023-05,HABERSHAM,Frozen Fruits,3144.0
2023-06,HABERSHAM,Frozen Fruits,2928.0
2022-10,HABERSHAM,Frozen Grains,1244.0
2023-03,HABERSHAM,Frozen Grains,10.0
2023-04,HABERSHAM,Frozen Prepared Meals,783.0
2023-05,HABERSHAM,Frozen Prepared Meals,24.0
2022-07,HABERSHAM,Frozen Proteins,2434.0
2022-08,HABERSHAM,Frozen Proteins,7492.0
2022-09,HABERSHAM,Frozen Proteins,5238.0
2022-10,HABERSHAM,Frozen Proteins,5347.0
2022-11,HABERSHAM,Frozen Proteins,4777.0
2022-12,HABERSHAM,Frozen Proteins,6155.0
2023-01,HABERSHAM,Frozen Proteins,9597.0
2023-02,HABERSHAM,Frozen Proteins,1898.0
2023-03,HABERSHAM,Frozen Proteins,4390.0
2023-04,HABERSHAM,Frozen Proteins,5525.0
2023-05,HABERSHAM,Frozen Proteins,6713.0
2023-06,HABERSHAM,Frozen Proteins,2278.0
2022-09,HABERSHAM,Frozen Vegetables,1300.0
2023-02,HABERSHAM,Frozen Vegetables,26.0
2023-03,HABERSHAM,Frozen Vegetables,26.0
2023-04,HABERSHAM,Frozen Vegetables,896.0
2023-05,HABERSHAM,Frozen Vegetables,696.0
2022-09,HART,Cooled Dairy,26.0
2022-11,HART,Cooled Dairy,13.0
2022-07,HART,Cooled Food Misc.,88.0
2022-07,HART,Cooled Fruits,1615.0
2022-09,HART,Cooled Fruits,3785.0
2022-10,HART,Cooled Fruits,2105.0
2023-01,HART,Cooled Fruits,1710.0
2023-02,HART,Cooled Fruits,896.0
2023-03,HART,Cooled Fruits,3966.0
2023-04,HART,Cooled Fruits,2459.0
2023-05,HART,Cooled Fruits,6383.0
2023-04,HART,Cooled Grains,100.0
2023-05,HART,Cooled Grains,100.0
2022-07,HART,Cooled Mixed Produce,2000.0
2022-08,HART,Cooled Mixed Produce,3000.0
2022-09,HART,Cooled Mixed Produce,1027.0
2022-10,HART,Cooled Mixed Produce,4633.0
2022-11,HART,Cooled Mixed Produce,686.0
2022-12,HART,Cooled Mixed Produce,1636.0
2023-01,HART,Cooled Mixed Produce,3428.0
2023-02,HART,Cooled Mixed Produce,4116.0
2023-03,HART,Cooled Mixed Produce,2118.0
2023-04,HART,Cooled Mixed Produce,176.0
2023-05,HART,Cooled Mixed Produce,3869.0
2023-06,HART,Cooled Mixed Produce,2116.0
2022-09,HART,Cooled Potatoes,1924.0
2022-10,HART,Cooled Potatoes,37.0
2022-12,HART,Cooled Potatoes,1221.0
2023-01,HART,Cooled Potatoes,3700.0
2023-02,HART,Cooled Potatoes,111.0
2023-03,HART,Cooled Potatoes,2920.0
2023-05,HART,Cooled Potatoes,1554.0
2023-06,HART,Cooled Potatoes,3108.0
2022-09,HART,Cooled Proteins,120.0
2022-10,HART,Cooled Vegetables,195.0
2022-11,HART,Cooled Vegetables,404.0
2022-12,HART,Cooled Vegetables,1160.0
2022-07,HART,Dry Beverages,4000.0
2022-08,HART,Dry Beverages,2528.0
2022-09,HART,Dry Beverages,4768.0
2022-10,HART,Dry Beverages,2095.0
2022-11,HART,Dry Beverages,707.0
2022-12,HART,Dry Beverages,638.0
2023-01,HART,Dry Beverages,1279.0
2023-02,HART,Dry Beverages,315.0
2023-04,HART,Dry Beverages,948.0
2023-05,HART,Dry Beverages,2584.0
2023-06,HART,Dry Beverages,680.0
2022-07,HART,Dry Dairy,660.0
2022-08,HART,Dry Dairy,180.0
2022-07,HART,Dry Food Misc.,1068.0
2022-08,HART,Dry Food Misc.,1916.0
2022-09,HART,Dry Food Misc.,1065.0
2022-10,HART,Dry Food Misc.,1389.0
2022-11,HART,Dry Food Misc.,689.0
2022-12,HART,Dry Food Misc.,896.0
2023-01,HART,Dry Food Misc.,501.0
2023-02,HART,Dry Food Misc.,1200.0
2023-03,HART,Dry Food Misc.,1454.0
2023-04,HART,Dry Food Misc.,2127.0
2023-05,HART,Dry Food Misc.,640.0
2023-06,HART,Dry Food Misc.,390.0
2022-07,HART,Dry Fruits,2393.0
2022-08,HART,Dry Fruits,1233.0
2022-09,HART,Dry Fruits,1234.0
2022-10,HART,Dry Fruits,2878.0
2022-11,HART,Dry Fruits,2188.0
2022-12,HART,Dry Fruits,2116.0
2023-01,HART,Dry Fruits,1498.0
2023-02,HART,Dry Fruits,1182.0
2023-03,HART,Dry Fruits,1767.0
2023-04,HART,Dry Fruits,718.0
2023-05,HART,Dry Fruits,1404.0
2022-07,HART,Dry Grains,1296.0
2022-08,HART,Dry Grains,1427.0
2022-09,HART,Dry Grains,3535.0
2022-10,HART,Dry Grains,1909.0
2022-11,HART,Dry Grains,1177.0
2022-12,HART,Dry Grains,3960.0
2023-01,HART,Dry Grains,1304.0
2023-02,HART,Dry Grains,727.0
2023-03,HART,Dry Grains,877.0
2023-04,HART,Dry Grains,2218.0
2023-05,HART,Dry Grains,3933.0
2023-06,HART,Dry Grains,3192.0
2022-07,HART,Dry Non-Food Misc.,16.0
2022-08,HART,Dry Non-Food Misc.,16.0
2022-09,HART,Dry Non-Food Misc.,72.0
2022-10,HART,Dry Non-Food Misc.,84.0
2022-11,HART,Dry Non-Food Misc.,341.0
2022-12,HART,Dry Non-Food Misc.,304.0
2023-01,HART,Dry Non-Food Misc.,289.0
2023-02,HART,Dry Non-Food Misc.,3056.0
2023-03,HART,Dry Non-Food Misc.,1511.0
2023-04,HART,Dry Non-Food Misc.,144.0
2023-05,HART,Dry Non-Food Misc.,11.0
2023-06,HART,Dry Non-Food Misc.,217.0
2022-09,HART,Dry Other,522.0
2022-10,HART,Dry Other,2652.0
2022-11,HART,Dry Other,1632.0
2022-12,HART,Dry Other,2718.0
2023-01,HART,Dry Other,1668.0
2023-02,HART,Dry Other,2316.0
2023-03,HART,Dry Other,2352.0
2023-04,HART,Dry Other,3528.0
2023-05,HART,Dry Other,1752.0
2023-06,HART,Dry Other,2328.0
2022-07,HART,Dry Prepared Meals,247.0
2022-08,HART,Dry Prepared Meals,963.0
2022-09,HART,Dry Prepared Meals,1663.0
2022-10,HART,Dry Prepared Meals,1581.0
2022-11,HART,Dry Prepared Meals,404.0
2022-12,HART,Dry Prepared Meals,589.0
2023-02,HART,Dry Prepared Meals,436.0
2023-03,HART,Dry Prepared Meals,304.0
2023-04,HART,Dry Prepared Meals,80.0
2022-07,HART,Dry Proteins,2506.0
2022-08,HART,Dry Proteins,1598.0
2022-09,HART,Dry Proteins,2697.0
2022-10,HART,Dry Proteins,2448.0
2022-11,HART,Dry Proteins,1257.0
2022-12,HART,Dry Proteins,2235.0
2023-01,HART,Dry Proteins,2124.0
2023-02,HART,Dry Proteins,1562.0
2023-03,HART,Dry Proteins,5020.0
2023-04,HART,Dry Proteins,1320.0
2023-05,HART,Dry Proteins,2260.0
2023-06,HART,Dry Proteins,2333.0
2022-07,HART,Dry Vegetables,3160.0
2022-08,HART,Dry Vegetables,1067.0
2022-09,HART,Dry Vegetables,2590.0
2022-10,HART,Dry Vegetables,3087.0
2022-11,HART,Dry Vegetables,2591.0
2022-12,HART,Dry Vegetables,3144.0
2023-01,HART,Dry Vegetables,5348.0
2023-02,HART,Dry Vegetables,4257.0
2023-03,HART,Dry Vegetables,3591.0
2023-04,HART,Dry Vegetables,678.0
2023-05,HART,Dry Vegetables,1530.0
2023-06,HART,Dry Vegetables,2085.0
2022-10,HART,Frozen Food Misc.,6557.0
2022-11,HART,Frozen Food Misc.,3628.0
2022-12,HART,Frozen Food Misc.,1074.0
2023-04,HART,Frozen Food Misc.,3500.0
2023-05,HART,Frozen Food Misc.,3500.0
2023-06,HART,Frozen Food Misc.,4600.0
2023-05,HART,Frozen Fruits,1440.0
2023-04,HART,Frozen Prepared Meals,484.0
2023-05,HART,Frozen Prepared Meals,60.0
2022-07,HART,Frozen Proteins,729.0
2022-08,HART,Frozen Proteins,1344.0
2022-09,HART,Frozen Proteins,1440.0
2022-11,HART,Frozen Proteins,1520.0
2022-12,HART,Frozen Proteins,2000.0
