Month,County,Agency Name,Food Type,Storage Method,Fiscal Year,Food Category,Weight
2024-03,STEPHENS,Paradise Mountain Ministries,Dairy,Cooled,FY2024,Cooled Dairy,60.0
2024-03,STEPHENS,Paradise Mountain Ministries,Dairy,Dry,FY2024,Dry Dairy,1.0
2024-03,STEPHENS,Paradise Mountain Ministries,Food Misc.,Dry,FY2024,Dry Food Misc.,112.0
2024-03,STEPHENS,Paradise Mountain Ministries,Food Misc.,Frozen,FY2024,Frozen Food Misc.,184.0
2024-03,STEPHENS,Paradise Mountain Ministries,Grains,Dry,FY2024,Dry Grains,88.0
2024-03,STEPHENS,Paradise Mountain Ministries,Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,779.0
2024-03,STEPHENS,Paradise Mountain Ministries,Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,3.0
2024-03,STEPHENS,Paradise Mountain Ministries,Proteins,Dry,FY2024,Dry Proteins,1.0
2024-03,STEPHENS,Stephens: New Hope BC Senior Staples Program,Food Misc.,Dry,FY2024,Dry Food Misc.,528.0
2024-03,STEPHENS,The Hope Center (Toccoa Soup Kitchen),Beverages,Dry,FY2024,Dry Beverages,152.0
2024-03,STEPHENS,The Hope Center (Toccoa Soup Kitchen),Dairy,Cooled,FY2024,Cooled Dairy,192.0
2024-03,STEPHENS,The Hope Center (Toccoa Soup Kitchen),Proteins,Frozen,FY2024,Frozen Proteins,648.0
2024-03,STEPHENS,The Hope Center (Toccoa Soup Kitchen),Vegetables,Dry,FY2024,Dry Vegetables,660.0
2024-03,STEPHENS,The Salvation Army - Toccoa Co,Beverages,Dry,FY2024,Dry Beverages,456.0
2024-03,STEPHENS,The Salvation Army - Toccoa Co,Fruits,Cooled,FY2024,Cooled Fruits,252.0
2024-03,STEPHENS,The Salvation Army - Toccoa Co,Fruits,Dry,FY2024,Dry Fruits,92.0
2024-03,STEPHENS,The Salvation Army - Toccoa Co,Grains,Dry,FY2024,Dry Grains,784.0
2024-03,STEPHENS,The Salvation Army - Toccoa Co,Proteins,Frozen,FY2024,Frozen Proteins,527.0
2024-03,STEPHENS,The Salvation Army - Toccoa Co,Vegetables,Dry,FY2024,Dry Vegetables,1402.0
2024-03,STEPHENS,The Springs of Toccoa,Dairy,Cooled,FY2024,Cooled Dairy,1620.0
2024-03,STEPHENS,The Springs of Toccoa,Fruits,Cooled,FY2024,Cooled Fruits,2058.0
2024-03,STEPHENS,The Springs of Toccoa,Grains,Dry,FY2024,Dry Grains,637.0
2024-03,STEPHENS,The Springs of Toccoa,Proteins,Dry,FY2024,Dry Proteins,1014.0
2024-03,STEPHENS,The Springs of Toccoa,Proteins,Frozen,FY2024,Frozen Proteins,1600.0
2024-03,STEPHENS,The Springs of Toccoa,Vegetables,Dry,FY2024,Dry Vegetables,1443.0
2024-03,STEPHENS,Voice of Hope SDA Church,Food Misc.,Dry,FY2024,Dry Food Misc.,208.0
2024-03,STEPHENS,Voice of Hope SDA Church,Fruits,Dry,FY2024,Dry Fruits,138.0
2024-03,STEPHENS,Voice of Hope SDA Church,Grains,Dry,FY2024,Dry Grains,341.0
2024-03,STEPHENS,Voice of Hope SDA Church,Proteins,Dry,FY2024,Dry Proteins,744.0
2024-03,STEPHENS,Voice of Hope SDA Church,Proteins,Frozen,FY2024,Frozen Proteins,358.0
2024-03,STEPHENS,Zebulon Baptist Church,Beverages,Dry,FY2024,Dry Beverages,988.0
2024-03,STEPHENS,Zebulon Baptist Church,Dairy,Dry,FY2024,Dry Dairy,311.0
2024-03,STEPHENS,Zebulon Baptist Church,Food Misc.,Dry,FY2024,Dry Food Misc.,1788.0
2024-03,STEPHENS,Zebulon Baptist Church,Food Misc.,Frozen,FY2024,Frozen Food Misc.,571.0
2024-03,STEPHENS,Zebulon Baptist Church,Fruits,Cooled,FY2024,Cooled Fruits,168.0
2024-03,STEPHENS,Zebulon Baptist Church,Fruits,Frozen,FY2024,Frozen Fruits,192.0
2024-03,STEPHENS,Zebulon Baptist Church,Grains,Dry,FY2024,Dry Grains,365.0
2024-03,STEPHENS,Zebulon Baptist Church,Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,664.0
2024-03,STEPHENS,Zebulon Baptist Church,Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,21.0
2024-03,STEPHENS,Zebulon Baptist Church,Proteins,Dry,FY2024,Dry Proteins,45.0
2024-03,TOWNS,Mt. Zion Ministries - The Refuge,Beverages,Dry,FY2024,Dry Beverages,194.0
2024-03,TOWNS,Mt. Zion Ministries - The Refuge,Food Misc.,Dry,FY2024,Dry Food Misc.,754.0
2024-03,TOWNS,Mt. Zion Ministries - The Refuge,Food Misc.,Frozen,FY2024,Frozen Food Misc.,229.0
2024-03,TOWNS,Mt. Zion Ministries - The Refuge,Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,61.0
2024-03,TOWNS,Mt. Zion Ministries - The Refuge,Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,9.0
2024-03,TOWNS,Towns County Food Pantry,Beverages,Dry,FY2024,Dry Beverages,1216.0
2024-03,TOWNS,Towns County Food Pantry,Dairy,Cooled,FY2024,Cooled Dairy,1584.0
2024-03,TOWNS,Towns County Food Pantry,Fruits,Cooled,FY2024,Cooled Fruits,504.0
2024-03,TOWNS,Towns County Food Pantry,Proteins,Dry,FY2024,Dry Proteins,270.0
2024-03,TOWNS,Towns County Food Pantry,Proteins,Frozen,FY2024,Frozen Proteins,605.0
2024-03,TOWNS,Towns County Food Pantry,Vegetables,Dry,FY2024,Dry Vegetables,700.0
2024-03,WHITE,Helen First Baptist Church,Dairy,Cooled,FY2024,Cooled Dairy,2868.0
2024-03,WHITE,Helen First Baptist Church,Fruits,Cooled,FY2024,Cooled Fruits,2058.0
2024-03,WHITE,Helen First Baptist Church,Fruits,Dry,FY2024,Dry Fruits,221.0
2024-03,WHITE,Helen First Baptist Church,Proteins,Dry,FY2024,Dry Proteins,663.0
2024-03,WHITE,Helen First Baptist Church,Proteins,Frozen,FY2024,Frozen Proteins,1600.0
2024-03,WHITE,Helen First Baptist Church,Vegetables,Dry,FY2024,Dry Vegetables,1443.0
2024-03,WHITE,His Hands and Feet Ministries,Dairy,Cooled,FY2024,Cooled Dairy,2844.0
2024-03,WHITE,His Hands and Feet Ministries,Fruits,Cooled,FY2024,Cooled Fruits,2058.0
2024-03,WHITE,His Hands and Feet Ministries,Fruits,Dry,FY2024,Dry Fruits,221.0
2024-03,WHITE,His Hands and Feet Ministries,Proteins,Dry,FY2024,Dry Proteins,663.0
2024-03,WHITE,His Hands and Feet Ministries,Proteins,Frozen,FY2024,Frozen Proteins,1600.0
2024-03,WHITE,His Hands and Feet Ministries,Vegetables,Dry,FY2024,Dry Vegetables,1443.0
2024-03,WHITE,Shoal Creek Baptist Church,Beverages,Dry,FY2024,Dry Beverages,57.0
2024-03,WHITE,Shoal Creek Baptist Church,Dairy,Cooled,FY2024,Cooled Dairy,120.0
2024-03,WHITE,Shoal Creek Baptist Church,Food Misc.,Dry,FY2024,Dry Food Misc.,119.0
2024-03,WHITE,Shoal Creek Baptist Church,Food Misc.,Frozen,FY2024,Frozen Food Misc.,20.0
2024-03,WHITE,Shoal Creek Baptist Church,Fruits,Dry,FY2024,Dry Fruits,170.0
2024-03,WHITE,Shoal Creek Baptist Church,Grains,Dry,FY2024,Dry Grains,490.0
2024-03,WHITE,Shoal Creek Baptist Church,Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,3.0
2024-03,WHITE,Shoal Creek Baptist Church,Potatoes,Dry,FY2024,Dry Potatoes,270.0
2024-03,WHITE,Shoal Creek Baptist Church,Prepared Meals,Dry,FY2024,Dry Prepared Meals,108.0
2024-03,WHITE,Shoal Creek Baptist Church,Proteins,Dry,FY2024,Dry Proteins,135.0
2024-03,WHITE,Shoal Creek Baptist Church,Proteins,Frozen,FY2024,Frozen Proteins,410.0
2024-03,WHITE,Shoal Creek Baptist Church,Vegetables,Dry,FY2024,Dry Vegetables,270.0
2024-03,WHITE,The Jericho House,Beverages,Dry,FY2024,Dry Beverages,1270.0
2024-03,WHITE,The Jericho House,Food Misc.,Cooled,FY2024,Cooled Food Misc.,200.0
2024-03,WHITE,The Jericho House,Food Misc.,Dry,FY2024,Dry Food Misc.,302.0
2024-03,WHITE,The Jericho House,Food Misc.,Frozen,FY2024,Frozen Food Misc.,19.0
2024-03,WHITE,The Jericho House,Grains,Dry,FY2024,Dry Grains,49.0
2024-03,WHITE,The Jericho House,Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,139.0
2024-03,WHITE,The Jericho House,Proteins,Frozen,FY2024,Frozen Proteins,528.0
2024-03,WHITE,White County Food Pantry,Beverages,Dry,FY2024,Dry Beverages,1040.0
2024-03,WHITE,White County Food Pantry,Dairy,Cooled,FY2024,Cooled Dairy,240.0
2024-03,WHITE,White County Food Pantry,Food Misc.,Dry,FY2024,Dry Food Misc.,202.0
2024-03,WHITE,White County Food Pantry,Fruits,Cooled,FY2024,Cooled Fruits,168.0
2024-03,WHITE,White County Food Pantry,Fruits,Dry,FY2024,Dry Fruits,630.0
2024-03,WHITE,White County Food Pantry,Fruits,Frozen,FY2024,Frozen Fruits,320.0
2024-03,WHITE,White County Food Pantry,Grains,Dry,FY2024,Dry Grains,739.0
2024-03,WHITE,White County Food Pantry,Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,18.0
2024-03,WHITE,White County Food Pantry,Potatoes,Dry,FY2024,Dry Potatoes,324.0
2024-03,WHITE,White County Food Pantry,Proteins,Dry,FY2024,Dry Proteins,540.0
2024-03,WHITE,White County Food Pantry,Proteins,Frozen,FY2024,Frozen Proteins,160.0
2024-03,WHITE,White County Food Pantry,Vegetables,Dry,FY2024,Dry Vegetables,3072.0
2024-04,BANKS,Alto C.H. Church Benevolent- The Grace House,Beverages,Dry,FY2024,Dry Beverages,1173.0
2024-04,BANKS,Alto C.H. Church Benevolent- The Grace House,Food Misc.,Dry,FY2024,Dry Food Misc.,293.0
2024-04,BANKS,Alto C.H. Church Benevolent- The Grace House,Food Misc.,Frozen,FY2024,Frozen Food Misc.,75.0
2024-04,BANKS,Alto C.H. Church Benevolent- The Grace House,Fruits,Cooled,FY2024,Cooled Fruits,274.0
2024-04,BANKS,Alto C.H. Church Benevolent- The Grace House,Grains,Dry,FY2024,Dry Grains,465.0
2024-04,BANKS,Alto C.H. Church Benevolent- The Grace House,Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,22.0
2024-04,BANKS,Alto C.H. Church Benevolent- The Grace House,Prepared Meals,Dry,FY2024,Dry Prepared Meals,317.0
2024-04,BANKS,Alto C.H. Church Benevolent- The Grace House,Proteins,Dry,FY2024,Dry Proteins,96.0
2024-04,BANKS,Alto C.H. Church Benevolent- The Grace House,Proteins,Frozen,FY2024,Frozen Proteins,810.0
2024-04,BANKS,Alto C.H. Church Benevolent- The Grace House,Vegetables,Dry,FY2024,Dry Vegetables,1257.0
2024-04,BANKS,"Banks County Family Connection, Inc.",Food Misc.,Dry,FY2024,Dry Food Misc.,186.0
2024-04,BANKS,"Banks County Family Connection, Inc.",Grains,Dry,FY2024,Dry Grains,200.0
2024-04,BANKS,"Banks County Family Connection, Inc.",Prepared Meals,Dry,FY2024,Dry Prepared Meals,50.0
2024-04,BANKS,Damascus Baptist Church,Dairy,Cooled,FY2024,Cooled Dairy,48.0
2024-04,BANKS,Damascus Baptist Church,Food Misc.,Dry,FY2024,Dry Food Misc.,170.0
2024-04,BANKS,Damascus Baptist Church,Fruits,Dry,FY2024,Dry Fruits,46.0
2024-04,BANKS,Damascus Baptist Church,Grains,Dry,FY2024,Dry Grains,98.0
2024-04,BANKS,Damascus Baptist Church,Prepared Meals,Dry,FY2024,Dry Prepared Meals,40.0
2024-04,BANKS,Damascus Baptist Church,Proteins,Dry,FY2024,Dry Proteins,72.0
2024-04,BANKS,Damascus Baptist Church,Proteins,Frozen,FY2024,Frozen Proteins,295.0
2024-04,BANKS,Damascus Baptist Church,Vegetables,Dry,FY2024,Dry Vegetables,194.0
2024-04,BANKS,Food 2 Kids Banks County,Beverages,Dry,FY2024,Dry Beverages,1956.0
2024-04,BANKS,Food 2 Kids Banks County,Beverages,Frozen,FY2024,Frozen Beverages,60.0
2024-04,BANKS,Food 2 Kids Banks County,Dairy,Cooled,FY2024,Cooled Dairy,1884.0
2024-04,BANKS,Food 2 Kids Banks County,Fruits,Cooled,FY2024,Cooled Fruits,1189.0
2024-04,BANKS,Food 2 Kids Banks County,Fruits,Dry,FY2024,Dry Fruits,486.0
2024-04,BANKS,Food 2 Kids Banks County,Fruits,Frozen,FY2024,Frozen Fruits,178.0
2024-04,BANKS,Food 2 Kids Banks County,Grains,Dry,FY2024,Dry Grains,670.0
2024-04,BANKS,Food 2 Kids Banks County,Potatoes,Cooled,FY2024,Cooled Potatoes,636.0
2024-04,BANKS,Food 2 Kids Banks County,Prepared Meals,Dry,FY2024,Dry Prepared Meals,596.0
2024-04,BANKS,Food 2 Kids Banks County,Proteins,Dry,FY2024,Dry Proteins,850.0
2024-04,BANKS,Food 2 Kids Banks County,Proteins,Frozen,FY2024,Frozen Proteins,4387.0
2024-04,BANKS,Food 2 Kids Banks County,Vegetables,Cooled,FY2024,Cooled Vegetables,926.0
2024-04,BANKS,Food 2 Kids Banks County,Vegetables,Dry,FY2024,Dry Vegetables,516.0
2024-04,BANKS,"Get Real Ministries, Inc.",Fruits,Cooled,FY2024,Cooled Fruits,3978.0
2024-04,BANKS,"Get Real Ministries, Inc.",Fruits,Dry,FY2024,Dry Fruits,351.0
2024-04,BANKS,"Get Real Ministries, Inc.",Grains,Dry,FY2024,Dry Grains,967.0
2024-04,BANKS,"Get Real Ministries, Inc.",Prepared Meals,Dry,FY2024,Dry Prepared Meals,65.0
2024-04,BANKS,"Get Real Ministries, Inc.",Proteins,Frozen,FY2024,Frozen Proteins,1600.0
2024-04,BANKS,"Get Real Ministries, Inc.",Vegetables,Dry,FY2024,Dry Vegetables,1066.0
2024-04,BANKS,"Homer Methodist Church, Inc.",Dairy,Cooled,FY2024,Cooled Dairy,56.0
2024-04,BANKS,"Homer Methodist Church, Inc.",Dairy,Dry,FY2024,Dry Dairy,592.0
2024-04,BANKS,"Homer Methodist Church, Inc.",Food Misc.,Dry,FY2024,Dry Food Misc.,1610.0
2024-04,BANKS,"Homer Methodist Church, Inc.",Food Misc.,Frozen,FY2024,Frozen Food Misc.,142.0
2024-04,BANKS,"Homer Methodist Church, Inc.",Fruits,Dry,FY2024,Dry Fruits,162.0
2024-04,BANKS,"Homer Methodist Church, Inc.",Grains,Dry,FY2024,Dry Grains,5.0
2024-04,BANKS,"Homer Methodist Church, Inc.",Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,117.0
2024-04,BANKS,"Homer Methodist Church, Inc.",Mixed Produce,Dry,FY2024,Dry Mixed Produce,124.0
2024-04,BANKS,"Homer Methodist Church, Inc.",Proteins,Dry,FY2024,Dry Proteins,216.0
2024-04,BANKS,"Homer Methodist Church, Inc.",Proteins,Frozen,FY2024,Frozen Proteins,353.0
2024-04,BANKS,"Homer Methodist Church, Inc.",Vegetables,Dry,FY2024,Dry Vegetables,246.0
2024-04,BANKS,New Life Fellowship,Beverages,Dry,FY2024,Dry Beverages,117.0
2024-04,BANKS,New Life Fellowship,Food Misc.,Dry,FY2024,Dry Food Misc.,211.0
2024-04,BANKS,New Life Fellowship,Grains,Dry,FY2024,Dry Grains,286.0
2024-04,BANKS,New Life Fellowship,Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,159.0
2024-04,BANKS,New Life Fellowship,Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,2.0
2024-04,BANKS,New Life Fellowship,Proteins,Frozen,FY2024,Frozen Proteins,67.0
2024-04,BANKS,New Life Fellowship,Vegetables,Dry,FY2024,Dry Vegetables,345.0
2024-04,BARROW,Auburn First Baptist Church,Beverages,Dry,FY2024,Dry Beverages,371.0
2024-04,BARROW,Auburn First Baptist Church,Dairy,Cooled,FY2024,Cooled Dairy,56.0
2024-04,BARROW,Auburn First Baptist Church,Food Misc.,Dry,FY2024,Dry Food Misc.,465.0
2024-04,BARROW,Auburn First Baptist Church,Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,2116.0
2024-04,BARROW,Auburn First Baptist Church,Proteins,Frozen,FY2024,Frozen Proteins,303.0
2024-04,BARROW,Barrow County Food Pantry,Beverages,Frozen,FY2024,Frozen Beverages,390.0
2024-04,BARROW,Barrow County Food Pantry,Dairy,Cooled,FY2024,Cooled Dairy,1764.0
2024-04,BARROW,Barrow County Food Pantry,Dairy,Dry,FY2024,Dry Dairy,563.0
2024-04,BARROW,Barrow County Food Pantry,Food Misc.,Dry,FY2024,Dry Food Misc.,3348.0
2024-04,BARROW,Barrow County Food Pantry,Fruits,Cooled,FY2024,Cooled Fruits,3612.0
2024-04,BARROW,Barrow County Food Pantry,Fruits,Dry,FY2024,Dry Fruits,2450.0
2024-04,BARROW,Barrow County Food Pantry,Fruits,Frozen,FY2024,Frozen Fruits,3346.0
2024-04,BARROW,Barrow County Food Pantry,Grains,Dry,FY2024,Dry Grains,4263.0
2024-04,BARROW,Barrow County Food Pantry,Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,772.0
2024-04,BARROW,Barrow County Food Pantry,Mixed Produce,Dry,FY2024,Dry Mixed Produce,156.0
2024-04,BARROW,Barrow County Food Pantry,Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,269.0
2024-04,BARROW,Barrow County Food Pantry,Potatoes,Cooled,FY2024,Cooled Potatoes,1218.0
2024-04,BARROW,Barrow County Food Pantry,Prepared Meals,Dry,FY2024,Dry Prepared Meals,600.0
2024-04,BARROW,Barrow County Food Pantry,Proteins,Dry,FY2024,Dry Proteins,7335.0
2024-04,BARROW,Barrow County Food Pantry,Proteins,Frozen,FY2024,Frozen Proteins,6640.0
2024-04,BARROW,Barrow County Food Pantry,Vegetables,Cooled,FY2024,Cooled Vegetables,3370.0
2024-04,BARROW,Barrow County Food Pantry,Vegetables,Dry,FY2024,Dry Vegetables,2725.0
2024-04,BARROW,Christ The King Ghana Methodist,Beverages,Dry,FY2024,Dry Beverages,985.0
2024-04,BARROW,Christ The King Ghana Methodist,Food Misc.,Cooled,FY2024,Cooled Food Misc.,40.0
2024-04,BARROW,Christ The King Ghana Methodist,Food Misc.,Dry,FY2024,Dry Food Misc.,811.0
2024-04,BARROW,Christ The King Ghana Methodist,Grains,Dry,FY2024,Dry Grains,255.0
2024-04,BARROW,Christ The King Ghana Methodist,Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,891.0
2024-04,BARROW,Christ The King Ghana Methodist,Proteins,Frozen,FY2024,Frozen Proteins,497.0
2024-04,BARROW,Church at Pierce Rd.,Beverages,Dry,FY2024,Dry Beverages,302.0
2024-04,BARROW,Church at Pierce Rd.,Dairy,Cooled,FY2024,Cooled Dairy,56.0
2024-04,BARROW,Church at Pierce Rd.,Food Misc.,Cooled,FY2024,Cooled Food Misc.,228.0
2024-04,BARROW,Church at Pierce Rd.,Food Misc.,Dry,FY2024,Dry Food Misc.,349.0
2024-04,BARROW,Church at Pierce Rd.,Food Misc.,Frozen,FY2024,Frozen Food Misc.,90.0
2024-04,BARROW,Church at Pierce Rd.,Grains,Dry,FY2024,Dry Grains,186.0
2024-04,BARROW,Church at Pierce Rd.,Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,286.0
2024-04,BARROW,Church at Pierce Rd.,Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,224.0
2024-04,BARROW,Church at Pierce Rd.,Prepared Meals,Dry,FY2024,Dry Prepared Meals,100.0
2024-04,BARROW,Church at Pierce Rd.,Proteins,Frozen,FY2024,Frozen Proteins,454.0
2024-04,BARROW,Church at Pierce Rd.,Vegetables,Dry,FY2024,Dry Vegetables,102.0
2024-04,BARROW,Crossview Church Food Pantry,Dairy,Dry,FY2024,Dry Dairy,146.0
2024-04,BARROW,Crossview Church Food Pantry,Food Misc.,Dry,FY2024,Dry Food Misc.,1636.0
2024-04,BARROW,Crossview Church Food Pantry,Grains,Dry,FY2024,Dry Grains,135.0
2024-04,BARROW,Crossview Church Food Pantry,Proteins,Dry,FY2024,Dry Proteins,4308.0
2024-04,BARROW,Food 2 Kids Barrow County,Beverages,Dry,FY2024,Dry Beverages,1006.0
2024-04,BARROW,Food 2 Kids Barrow County,Dairy,Cooled,FY2024,Cooled Dairy,2898.0
2024-04,BARROW,Food 2 Kids Barrow County,Food Misc.,Dry,FY2024,Dry Food Misc.,110.0
2024-04,BARROW,Food 2 Kids Barrow County,Fruits,Cooled,FY2024,Cooled Fruits,1110.0
2024-04,BARROW,Food 2 Kids Barrow County,Fruits,Frozen,FY2024,Frozen Fruits,224.0
2024-04,BARROW,Food 2 Kids Barrow County,Grains,Dry,FY2024,Dry Grains,445.0
2024-04,BARROW,Food 2 Kids Barrow County,Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,30.0
2024-04,BARROW,Food 2 Kids Barrow County,Potatoes,Cooled,FY2024,Cooled Potatoes,336.0
2024-04,BARROW,Food 2 Kids Barrow County,Prepared Meals,Dry,FY2024,Dry Prepared Meals,260.0
2024-04,BARROW,Food 2 Kids Barrow County,Proteins,Dry,FY2024,Dry Proteins,602.0
2024-04,BARROW,Food 2 Kids Barrow County,Proteins,Frozen,FY2024,Frozen Proteins,931.0
2024-04,BARROW,Food 2 Kids Barrow County,Vegetables,Cooled,FY2024,Cooled Vegetables,3020.0
2024-04,BARROW,Hills Temple FBH Church,Beverages,Dry,FY2024,Dry Beverages,4940.0
2024-04,BARROW,Hills Temple FBH Church,Beverages,Frozen,FY2024,Frozen Beverages,72.0
2024-04,BARROW,Hills Temple FBH Church,Dairy,Cooled,FY2024,Cooled Dairy,268.0
2024-04,BARROW,Hills Temple FBH Church,Food Misc.,Cooled,FY2024,Cooled Food Misc.,183.0
2024-04,BARROW,Hills Temple FBH Church,Food Misc.,Dry,FY2024,Dry Food Misc.,768.0
2024-04,BARROW,Hills Temple FBH Church,Fruits,Cooled,FY2024,Cooled Fruits,82.0
2024-04,BARROW,Hills Temple FBH Church,Fruits,Dry,FY2024,Dry Fruits,106.0
2024-04,BARROW,Hills Temple FBH Church,Fruits,Frozen,FY2024,Frozen Fruits,834.0
2024-04,BARROW,Hills Temple FBH Church,Grains,Dry,FY2024,Dry Grains,552.0
2024-04,BARROW,Hills Temple FBH Church,Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,471.0
2024-04,BARROW,Hills Temple FBH Church,Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,1676.0
2024-04,BARROW,Hills Temple FBH Church,Potatoes,Cooled,FY2024,Cooled Potatoes,142.0
2024-04,BARROW,Hills Temple FBH Church,Prepared Meals,Dry,FY2024,Dry Prepared Meals,139.0
2024-04,BARROW,Hills Temple FBH Church,Proteins,Dry,FY2024,Dry Proteins,153.0
2024-04,BARROW,Hills Temple FBH Church,Proteins,Frozen,FY2024,Frozen Proteins,1824.0
2024-04,BARROW,Hills Temple FBH Church,Vegetables,Cooled,FY2024,Cooled Vegetables,175.0
2024-04,BARROW,Hills Temple FBH Church,Vegetables,Dry,FY2024,Dry Vegetables,216.0
2024-04,BARROW,Project Adam Community Asst Ct,Beverages,Dry,FY2024,Dry Beverages,1053.0
2024-04,BARROW,Project Adam Community Asst Ct,Food Misc.,Cooled,FY2024,Cooled Food Misc.,14.0
2024-04,BARROW,Project Adam Community Asst Ct,Food Misc.,Dry,FY2024,Dry Food Misc.,650.0
2024-04,BARROW,Project Adam Community Asst Ct,Grains,Dry,FY2024,Dry Grains,151.0
2024-04,BARROW,Project Adam Community Asst Ct,Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,70.0
2024-04,BARROW,Project Adam Community Asst Ct,Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,109.0
2024-04,BARROW,Project Adam Community Asst Ct,Potatoes,Cooled,FY2024,Cooled Potatoes,50.0
2024-04,BARROW,Project Adam Community Asst Ct,Prepared Meals,Dry,FY2024,Dry Prepared Meals,116.0
2024-04,BARROW,Project Adam Community Asst Ct,Proteins,Frozen,FY2024,Frozen Proteins,198.0
2024-04,BARROW,Project Adam Community Asst Ct,Vegetables,Dry,FY2024,Dry Vegetables,729.0
2024-04,BARROW,"Richard C. Wilson Recovery Residence, INC",Beverages,Dry,FY2024,Dry Beverages,1938.0
2024-04,BARROW,"Richard C. Wilson Recovery Residence, INC",Food Misc.,Cooled,FY2024,Cooled Food Misc.,126.0
2024-04,BARROW,"Richard C. Wilson Recovery Residence, INC",Food Misc.,Dry,FY2024,Dry Food Misc.,327.0
2024-04,BARROW,"Richard C. Wilson Recovery Residence, INC",Fruits,Cooled,FY2024,Cooled Fruits,80.0
2024-04,BARROW,"Richard C. Wilson Recovery Residence, INC",Grains,Dry,FY2024,Dry Grains,161.0
2024-04,BARROW,"Richard C. Wilson Recovery Residence, INC",Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,573.0
2024-04,BARROW,"Richard C. Wilson Recovery Residence, INC",Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,107.0
2024-04,BARROW,"Richard C. Wilson Recovery Residence, INC",Potatoes,Cooled,FY2024,Cooled Potatoes,84.0
2024-04,BARROW,"Richard C. Wilson Recovery Residence, INC",Prepared Meals,Dry,FY2024,Dry Prepared Meals,50.0
2024-04,BARROW,"Richard C. Wilson Recovery Residence, INC",Proteins,Frozen,FY2024,Frozen Proteins,359.0
2024-04,BARROW,"Richard C. Wilson Recovery Residence, INC",Vegetables,Cooled,FY2024,Cooled Vegetables,208.0
2024-04,BARROW,"Richard C. Wilson Recovery Residence, INC",Vegetables,Dry,FY2024,Dry Vegetables,108.0
2024-04,BARROW,"SAY In Need, Inc",Beverages,Dry,FY2024,Dry Beverages,233.0
2024-04,BARROW,"SAY In Need, Inc",Food Misc.,Dry,FY2024,Dry Food Misc.,133.0
2024-04,BARROW,"SAY In Need, Inc",Grains,Dry,FY2024,Dry Grains,15.0
2024-04,BARROW,"SAY In Need, Inc",Mixed Produce,Cooled,FY2024,Cooled Mixed Produce,155.0
2024-04,BARROW,"SAY In Need, Inc",Non-Food Misc.,Dry,FY2024,Dry Non-Food Misc.,9.0
2024-04,BARROW,"SAY In Need, Inc",Proteins,Frozen,FY2024,Frozen Proteins,95.0
2024-04,BARROW,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,Beverages,Dry,FY2024,Dry Beverages,332.0
2024-04,BARROW,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,Beverages,Frozen,FY2024,Frozen Beverages,21.0
2024-04,BARROW,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,Dairy,Cooled,FY2024,Cooled Dairy,136.0
2024-04,BARROW,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,Food Misc.,Cooled,FY2024,Cooled Food Misc.,11.0
2024-04,BARROW,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,Food Misc.,Dry,FY2024,Dry Food Misc.,1241.0
2024-04,BARROW,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,Fruits,Cooled,FY2024,Cooled Fruits,107.0
2024-04,BARROW,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,Fruits,Frozen,FY2024,Frozen Fruits,90.0
2024-04,BARROW,SYTGE (Seeing You Through God's Eyes) Outreach Ministry,Grains,Dry,FY2024,Dry Grains,64.0
