Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City,Product Name,Category
157,176089,875,N-103,New Beginnings Ministry,478716,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-04-10000,20,0,0,0.0,20,FRANKLIN,0.0,2/23/2024 13:34,2/23/2024 10:47,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"BREAD & BAKERY, ASSORTED SHL",Grains
941,180242,6845,L-117,Lavonia Church of God,482848,,FP/USDA,MOBILE PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90349,1549,0,0,0.0,1549,FRANKLIN,0.0,5/9/2024 7:00,5/9/2024 8:53,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,STRAWBERRIES,Fruits
476,180442,7083,S-129,"Step of Faith Outreach, INC",483048,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,USDA,C-50-10029,1,0,0,2.16,12,FRANKLIN,0.18,5/13/2024 16:09,5/14/2024 9:19,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,"USDA MILD CHEDDAR CHEESE, BLOCK CCC",Dairy
321,177854,8975,R-111,Royston Housing Authority,FAIMPORT480473,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-07-10001,13,0,0,0.0,13,FRANKLIN,0.0,3/25/2024 0:00,3/25/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
916,177548,5772,W-125,World Outreach Ministries (d/b/a Ignited Church),480168,,FOOD PANTRY,FOOD PANTRY-Agency,LOCAL - LL,C-28-10000,9,0,0,0.27,9,FRANKLIN,0.03,3/19/2024 9:35,3/19/2024 11:23,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"PRODUCE, FRESH LL",Mixed Produce
916,178136,8974,W-125,World Outreach Ministries (d/b/a Ignited Church),480755,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,MCW-04-10000,10,0,0,0.0,10,FRANKLIN,0.0,4/2/2024 9:35,4/2/2024 15:00,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"BREAD AND BAKERY, SHL RETAIL PICKUPS",Grains
179,177165,8978,R-100,Rainbow Pantry,479786,,FP/USDA,FOOD PANTRY-Agency,LOCAL - LL,N-25-11965,2,0,0,11.88,66,FRANKLIN,0.18,3/21/2024 10:30,3/27/2024 10:09,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,M&M'S & PEANUT M&M'S 48 COUNT DISPLAY,Food Misc.
157,180718,9041,N-103,New Beginnings Ministry,483324,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90542,3,0,0,0.0,123,FRANKLIN,0.0,5/17/2024 0:00,5/17/2024 10:44,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"ZUCCHINI, SHL",Vegetables 
179,173499,8922,R-100,Rainbow Pantry,477128,,FP/USDA,FOOD PANTRY-Agency,LOCAL - LL,N-25-11954,20,0,0,18.0,100,FRANKLIN,0.18,2/1/2024 10:30,2/20/2024 13:42,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,ATKINS VAR PACK CHOC PEANUT/CARAMEL,Food Misc.
973,178534,7413,G-134,The Grace Foundation: Family Transformation ,481150,,ON PREMISES (OP),REHAB-Agency,PURCH,C-28-90524,7,0,0,0.0,140,FRANKLIN,0.0,4/12/2024 11:10,4/25/2024 7:41,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"BELL PEPPERS, GREEN",Vegetables
941,172698,8512,L-117,Lavonia Church of God,476329,,FP/USDA,MOBILE PANTRY-Agency,USDA,C-50-10049,42,0,0,0.0,1638,FRANKLIN,0.0,1/11/2024 9:01,1/11/2024 8:33,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA GRAPEFRUIT CCC,Fruits
321,177581,8972,R-111,Royston Housing Authority,FAIMPORT480201,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCF-15-10000,5,0,0,0.0,5,FRANKLIN,0.0,3/19/2024 0:00,3/19/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"FROZEN MEAT & SEAFOOD, SHL RETAIL PICKUP",Proteins
973,177880,50,G-134,The Grace Foundation: Family Transformation ,480499,,ON PREMISES (OP),REHAB-Agency,LOCAL - LL,W-16-10002,251,0,0,45.18,251,FRANKLIN,0.18,3/26/2024 10:51,3/26/2024 10:54,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30557.0,Martin,MISC. FOOD BOX LL,Food Misc.
179,176131,8665,R-100,Rainbow Pantry,478758,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-11268,27,0,0,18.63,621,FRANKLIN,0.03,3/7/2024 10:30,3/8/2024 7:51,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,PROPEL BERRY/KIWISTRAW/GRAPE,Beverages
476,172565,3943,S-129,"Step of Faith Outreach, INC",476196,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10268,2,0,0,2.28,76,FRANKLIN,0.03,1/8/2024 16:09,1/8/2024 11:33,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA APPLE JUICE,Beverages
321,176812,8970,R-111,Royston Housing Authority,FAIMPORT479435,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCW-16-10001,50,0,0,0.0,50,FRANKLIN,0.0,3/5/2024 0:00,3/5/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"MISC. FOOD BOX, SHL RETAIL PICKUP",Food Misc.
973,173864,8929,G-134,The Grace Foundation: Family Transformation ,477493,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11804,4,0,0,0.0,72,FRANKLIN,0.0,2/2/2024 17:49,2/7/2024 8:03,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,GATORADE GRAPE LOWER SUGAR,Beverages
321,176218,8964,R-111,Royston Housing Authority,478844,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,YELLOW RECEIPT - SHN,N-25-11961,4,0,0,3.6,20,FRANKLIN,0.18,2/29/2024 14:45,3/4/2024 10:11,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,SNACK PACK CINNABON PUDDING,Food Misc.
321,178195,8970,R-111,Royston Housing Authority,FAIMPORT480813,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCW-16-10001,67,0,0,0.0,67,FRANKLIN,0.0,3/26/2024 0:00,3/26/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"MISC. FOOD BOX, SHL RETAIL PICKUP",Food Misc.
321,180143,8973,R-111,Royston Housing Authority,FAIMPORT482750,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-16-10001,14,0,0,0.0,14,FRANKLIN,0.0,5/2/2024 0:00,5/2/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"COOLER FOOD MISC., SHL RETAIL PICKUP",Food Misc.
179,182301,170,R-100,Rainbow Pantry,484905,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10007,12,0,0,60.48,336,FRANKLIN,0.18,6/26/2024 11:30,6/27/2024 13:17,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables 
941,178531,800,L-117,Lavonia Church of God,481147,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10065,13,0,0,0.0,351,FRANKLIN,0.0,4/11/2024 7:00,4/11/2024 6:46,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA APPLESAUCE,Fruits
321,180447,9042,R-111,Royston Housing Authority,483053,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,GNAP,F-40-90059,1,0,0,0.0,24,FRANKLIN,0.0,5/15/2024 8:45,5/15/2024 10:03,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,GNAP GROUND TURKEY CHUB 85/15,Proteins
157,176514,683,N-103,New Beginnings Ministry,479138,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-16-10001,45,0,0,8.1,45,FRANKLIN,0.18,3/1/2024 13:34,3/1/2024 11:17,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,MISC. FOOD BOX SHL,Food Misc.
179,178817,3943,R-100,Rainbow Pantry,481431,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10268,20,0,0,22.8,760,FRANKLIN,0.03,4/18/2024 10:30,4/18/2024 8:36,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA APPLE JUICE,Beverages
973,172865,8495,G-134,The Grace Foundation: Family Transformation ,476496,,ON PREMISES (OP),REHAB-Agency,LOCAL - LL,N-13-10209,1,0,0,0.0,45,FRANKLIN,0.0,1/19/2024 8:00,1/19/2024 8:18,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"OXIVIR TB, HYDROGEN PEROXIDE SANITIZER",Non-Food Misc.
179,179533,9017,R-100,Rainbow Pantry,482146,,FP/USDA,FOOD PANTRY-Agency,YELLOW RECEIPT - SHN,N-16-10182,2,0,0,4.68,26,FRANKLIN,0.18,5/9/2024 10:30,5/9/2024 9:48,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,HEINZ APPLE CIDER VINEGAR,Food Misc.
783,172574,6981,FBBB-18,Franklin: Step of Faith Senior Staples Program,476205,,BROWN BAG,FB BROWN BAG-Agency,USDA,C-50-10018,3,0,0,0.0,57,FRANKLIN,0.0,1/12/2024 11:00,1/18/2024 10:05,Mobile Pantry/Feed Site Only,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA FRESH TABLE GRAPES CCC,Fruits
157,181573,9069,N-103,New Beginnings Ministry,484177,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11834,10,0,0,0.0,400,FRANKLIN,0.0,6/3/2024 0:00,6/3/2024 11:27,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,DR PEPPER ZERO SUGAR,Beverages
157,181016,688,N-103,New Beginnings Ministry,483621,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-01-10000,11,0,0,1.98,11,FRANKLIN,0.18,5/17/2024 13:34,5/17/2024 11:23,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"ASSORTED NON-FOOD ITEMS, SHL",Non-Food Misc.
179,176131,2960,R-100,Rainbow Pantry,478758,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10247,20,0,0,129.6,720,FRANKLIN,0.18,3/7/2024 10:30,3/8/2024 7:51,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA BEEF STEW POUCHES CCC,Prepared Meals
941,172698,8874,L-117,Lavonia Church of God,476329,,FP/USDA,MOBILE PANTRY-Agency,YELLOW RECEIPT - SHN,F-10-10002,130,0,0,0.0,390,FRANKLIN,0.0,1/11/2024 9:01,1/11/2024 8:33,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,OUTSHINE TROPICAL SMOOTHIE CUBES,Beverages
941,175109,1047,L-117,Lavonia Church of God,477739,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10041,13,0,0,0.0,637,FRANKLIN,0.0,2/8/2024 7:00,2/8/2024 8:39,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA RICE,Grains
179,181564,8972,R-100,Rainbow Pantry,FAIMPORT484168,,FP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,MCF-15-10000,25,0,0,0.0,25,FRANKLIN,0.0,5/23/2024 0:00,5/23/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"FROZEN MEAT & SEAFOOD, SHL RETAIL PICKUP",Proteins
157,176089,690,N-103,New Beginnings Ministry,478716,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-03-10013,479,0,0,14.37,479,FRANKLIN,0.03,2/23/2024 13:34,2/23/2024 10:47,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"ASSORTED BEVERAGES, SHL",Beverages
321,173424,8923,R-111,Royston Housing Authority,477053,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,LOCAL - LL,N-25-11955,8,0,0,21.6,120,FRANKLIN,0.18,1/25/2024 14:45,1/25/2024 12:46,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,REESES/KIT KAT/PAYDAY CANDY BAR ASST,Food Misc.
476,175439,8837,S-129,"Step of Faith Outreach, INC",478068,,FP/OP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-11773,2,0,0,0.0,20,FRANKLIN,0.0,2/14/2024 16:09,2/14/2024 8:56,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,MT DEW PASSSIONFRUIT PUNCH,Beverages
157,181573,9052,N-103,New Beginnings Ministry,484177,,ON PREMISES (OP),REHAB-Agency,GNAP,N-40-10283,10,0,0,0.0,200,FRANKLIN,0.0,6/3/2024 0:00,6/3/2024 11:27,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"GNAP 100% ORANGE TANGERINE JUICE, SINGLE SERVE",Beverages
157,181795,688,N-103,New Beginnings Ministry,484399,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-01-10000,27,0,0,4.86,27,FRANKLIN,0.18,6/3/2024 13:34,6/3/2024 10:45,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"ASSORTED NON-FOOD ITEMS, SHL",Non-Food Misc.
157,178018,8559,N-103,New Beginnings Ministry,480637,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90529,8,0,0,0.0,320,FRANKLIN,0.0,4/5/2024 0:00,4/5/2024 10:42,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"ORANGES, BULK",Fruits
321,173424,8921,R-111,Royston Housing Authority,477053,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,LOCAL - LL,N-25-11953,2,0,0,4.32,24,FRANKLIN,0.18,1/25/2024 14:45,1/25/2024 12:46,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,GREAT VALUE COOKIE & CARAMEL BARS,Food Misc.
916,173132,92,W-125,World Outreach Ministries (d/b/a Ignited Church),476762,,FOOD PANTRY,FOOD PANTRY-Agency,LOCAL - LL,W-01-10002,33,0,0,5.94,33,FRANKLIN,0.18,1/16/2024 9:35,1/16/2024 14:12,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"ASSORTED NON-FOOD ITEMS, LL",Non-Food Misc.
973,173383,8682,G-134,The Grace Foundation: Family Transformation ,477012,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11727,2,0,0,0.0,56,FRANKLIN,0.0,1/26/2024 8:00,1/26/2024 9:10,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,LIPTON DIET GREEN TEA CITRUS,Beverages
157,181573,5772,N-103,New Beginnings Ministry,484177,,ON PREMISES (OP),REHAB-Agency,LOCAL - LL,C-28-10000,150,0,0,0.0,150,FRANKLIN,0.0,6/3/2024 0:00,6/3/2024 11:27,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"PRODUCE, FRESH LL",Mixed Produce
973,172865,8846,G-134,The Grace Foundation: Family Transformation ,476496,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11774,5,0,0,0.0,115,FRANKLIN,0.0,1/19/2024 8:00,1/19/2024 8:18,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,PURE LEAF UNSWEETENED TEA,Beverages
321,177079,8963,R-111,Royston Housing Authority,479701,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,YELLOW RECEIPT - SHN,N-25-11960,2,0,0,3.96,22,FRANKLIN,0.18,3/14/2024 14:45,3/14/2024 10:13,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"TAPIOCA PUDDING, BEST CHOICE",Food Misc.
321,173207,4195,R-111,Royston Housing Authority,476837,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,N-03-11030,3,0,0,0.0,60,FRANKLIN,0.0,1/25/2024 14:45,1/25/2024 12:46,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,DIET COKE,Beverages
941,181780,1047,L-117,Lavonia Church of God,484384,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10041,13,0,0,0.0,637,FRANKLIN,0.0,6/13/2024 7:00,6/13/2024 16:49,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA RICE,Grains
157,177453,8942,N-103,New Beginnings Ministry,480073,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90533,7,0,0,0.0,294,FRANKLIN,0.0,3/22/2024 0:00,3/22/2024 11:51,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"ORANGES, SHL",Fruits
157,181016,683,N-103,New Beginnings Ministry,483621,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-16-10001,4,0,0,0.0,4,FRANKLIN,0.0,5/17/2024 13:34,5/17/2024 11:23,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,MISC. FOOD BOX SHL,Food Misc.
179,176131,8720,R-100,Rainbow Pantry,478758,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10305,32,0,0,80.64,448,FRANKLIN,0.18,3/7/2024 10:30,3/8/2024 7:51,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA MIXED VEGETABLES CCC,Vegetables 
973,176696,5407,G-134,The Grace Foundation: Family Transformation ,479319,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,F-15-10000,38,0,0,0.0,38,FRANKLIN,0.0,3/5/2024 11:36,3/5/2024 11:45,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30557.0,Martin,"MEAT & SEAFOOD, FROZEN SHL",Proteins
321,172763,8891,R-111,Royston Housing Authority,476394,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,LFB,N-01-90133,10,0,0,18.0,100,FRANKLIN,0.18,1/11/2024 14:45,1/11/2024 12:16,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,PULUPS 4T/5T,Non-Food Misc.
179,180696,800,R-100,Rainbow Pantry,483302,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10065,10,0,0,48.6,270,FRANKLIN,0.18,5/23/2024 10:30,5/28/2024 7:55,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA APPLESAUCE,Fruits
179,176131,8963,R-100,Rainbow Pantry,478758,,FP/USDA,FOOD PANTRY-Agency,YELLOW RECEIPT - SHN,N-25-11960,10,0,0,19.8,110,FRANKLIN,0.18,3/7/2024 10:30,3/8/2024 7:51,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"TAPIOCA PUDDING, BEST CHOICE",Food Misc.
157,177453,8869,N-103,New Beginnings Ministry,480073,,ON PREMISES (OP),REHAB-Agency,YELLOW RECEIPT - SHN,N-20-10004,2,0,0,1.08,6,FRANKLIN,0.18,3/22/2024 0:00,3/22/2024 11:51,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,PAMPERS PREEMIE SWADDLERS,Non-Food Misc.
941,175109,4376,L-117,Lavonia Church of God,477739,,FP/USDA,MOBILE PANTRY-Agency,USDA,N-50-10291,13,0,0,0.0,325,FRANKLIN,0.0,2/8/2024 7:00,2/8/2024 8:39,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30553.0,Lavonia,USDA GARBANZO BEANS,Proteins
321,178711,8975,R-111,Royston Housing Authority,FAIMPORT481325,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-07-10001,42,0,0,0.0,42,FRANKLIN,0.0,4/4/2024 0:00,4/4/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
179,180696,4737,R-100,Rainbow Pantry,483302,,FP/USDA,FOOD PANTRY-Agency,USDA,F-50-90456,10,0,0,72.0,400,FRANKLIN,0.18,5/23/2024 10:30,5/28/2024 7:55,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA PORK PATTY,Proteins
157,178018,8943,N-103,New Beginnings Ministry,480637,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90534,8,0,0,0.0,336,FRANKLIN,0.0,4/5/2024 0:00,4/5/2024 10:42,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"SWEET POTATO, SHL",Potatoes 
916,182549,875,W-125,World Outreach Ministries (d/b/a Ignited Church),485152,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-04-10000,26,0,0,0.0,26,FRANKLIN,0.0,6/25/2024 9:35,6/25/2024 13:46,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30553.0,Lavonia,"BREAD & BAKERY, ASSORTED SHL",Grains
321,181265,8970,R-111,Royston Housing Authority,FAIMPORT483870,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCW-16-10001,14,0,0,0.0,14,FRANKLIN,0.0,5/14/2024 0:00,5/14/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"MISC. FOOD BOX, SHL RETAIL PICKUP",Food Misc.
321,179357,7167,R-111,Royston Housing Authority,481970,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,N-03-11200,4,0,0,0.0,40,FRANKLIN,0.0,4/25/2024 14:45,4/25/2024 12:36,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,DR PEPPER ZERO SUGAR,Beverages
157,181795,690,N-103,New Beginnings Ministry,484399,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,W-03-10013,195,0,0,0.0,195,FRANKLIN,0.0,6/3/2024 13:34,6/3/2024 10:45,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30557.0,Martin,"ASSORTED BEVERAGES, SHL",Beverages
179,182301,8714,R-100,Rainbow Pantry,484905,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10303,15,0,0,0.0,360,FRANKLIN,0.0,6/26/2024 11:30,6/27/2024 13:17,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA GREEN SPLIT PEAS,Proteins
179,181476,9084,R-100,Rainbow Pantry,484080,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10315,30,0,0,145.8,810,FRANKLIN,0.18,6/6/2024 10:00,6/6/2024 13:08,Price Code 1,TRUCK 1,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA CANNED SALMON,Proteins
157,177453,8940,N-103,New Beginnings Ministry,480073,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90531,6,0,0,0.0,312,FRANKLIN,0.0,3/22/2024 0:00,3/22/2024 11:51,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"CABBAGE, SHL 50#",Vegetables 
157,178018,8963,N-103,New Beginnings Ministry,480637,,ON PREMISES (OP),REHAB-Agency,YELLOW RECEIPT - SHN,N-25-11960,10,0,0,19.8,110,FRANKLIN,0.18,4/5/2024 0:00,4/5/2024 10:42,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,"TAPIOCA PUDDING, BEST CHOICE",Food Misc.
973,172865,8901,G-134,The Grace Foundation: Family Transformation ,476496,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,N-03-11792,6,0,0,0.0,120,FRANKLIN,0.0,1/19/2024 8:00,1/19/2024 8:18,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,PROPEL BLACK CHERRY ,Beverages
973,177949,6816,G-134,The Grace Foundation: Family Transformation ,480568,,ON PREMISES (OP),REHAB-Agency,BLUE RECEIPT-SHL,C-28-90345,2,0,0,0.0,100,FRANKLIN,0.0,4/3/2024 11:33,4/3/2024 12:08,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30557.0,Martin,CARROTS,Vegetables 
321,177856,8976,R-111,Royston Housing Authority,FAIMPORT480475,,FP/OP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,MCC-28-10001,26,0,0,0.0,26,FRANKLIN,0.0,3/22/2024 0:00,3/22/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30662.0,Royston,"PRODUCE, SHL RETAIL PICKUPS",Mixed Produce
179,176131,1791,R-100,Rainbow Pantry,478758,,FP/USDA,FOOD PANTRY-Agency,USDA,N-50-10079,14,0,0,65.52,364,FRANKLIN,0.18,3/7/2024 10:30,3/8/2024 7:51,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30662.0,Royston,USDA WALNUT HALVES AND PIECES,Proteins
